Burannaya	id=g:570887
Bol’shiye Izbishchi	id=g:574197
Bol’shiye Itkaly	id=g:574198
Bol’shiye Intsy	id=g:574199
Bol’shiye Gusiny	id=g:574200
Bol’shiye Gusel’niki	id=g:574201
Bol’shiye Gusarki	id=g:574202
Gumentsy	id=g:574203
Boloto Bol’shiye Gryady	id=g:574204
Grivy	id=g:574205
Bol’shiye Grivy	id=g:574206
Bol’shiye Gory	id=g:574207
Bol’shiye Gory	id=g:574208
Bol’shiye Gory	id=g:574209
Bol’shiye Gorki	id=g:574210
Bol’shiye Gorki	id=g:574211
Bol’shiye Gorki	id=g:574212
Bol’shiye Gorki	id=g:574213
Gorka	id=g:574214
Bol’shiye Gorki	id=g:574215
Bol’shiye Gorki	id=g:574216
Gorki	id=g:574217
Bol’shiye Gorby	id=g:574218
Gol’yany	id=g:574219
Bol’shiye Golubochki	id=g:574220
Ostrov Bol’shiye Gol’tsy	id=g:574221
Bol’shiye Glabany	id=g:574222
Bol’shiye Gari	id=g:574223
Gari	id=g:574224
Bol’shiye Galashki	id=g:574225
Bol’shiye Dvory	id=g:574226
Bol’shiye Duravki	id=g:574227
Bol’shiye Dubrovy	id=g:574228
Bol’shiye Dubovitsy	id=g:574229
Bol’shiye Dubovitsy	id=g:574230
Bol’shiye Dorki	id=g:574231
Bol’shiye Dorki	id=g:574232
Bol'shiye Doldy	id=g:574233
Bol’shiye Derevenshchiki	id=g:574234
Bol’shiye Derbyshki	id=g:574235
Bol’shiye Del’ki	id=g:574236
Bol’shiye Chuvashi	id=g:574237
Bol’shiye Chuvaki	id=g:574238
Bol’shiye Chirki	id=g:574239
Chirki	id=g:574240
Bol'shiye Chirki	id=g:574241
Chervyaki	id=g:574242
Chernitsy	id=g:574243
Bol’shiye Chelbasy	id=g:574244
Bol’shiye Chapurniki	id=g:574245
Bol’shiye Chaki	id=g:574246
Bol’shiye Butyrki	id=g:574247
Bol’shiye Butyrki	id=g:574248
Bol’shiye Burtasy	id=g:574249
Burkovy	id=g:574250
Bulatovtsy	id=g:574251
Bol’shiye Buchki	id=g:574252
Bol’shiye Bornitsy	id=g:574253
Borki	id=g:574254
Bol’shiye Bolgoyary	id=g:574255
Bol’shiye Bikshikhi	id=g:574256
Bol’shiye Bereznitsy	id=g:574257
Bol’shiye Berezniki	id=g:574258
Bol’shiye Berezitsy	id=g:574259
Bol’shiye Berezhki	id=g:574260
Bol’shiye Belynichi	id=g:574261
Bol’shiye Belyaki	id=g:574262
Bol’shiye Belolugi	id=g:574263
Bol’shiye Bazy	id=g:574264
Bol’shiye Barsuki	id=g:574265
Barmenki	id=g:574266
Bol’shiye Barantsy	id=g:574267
Baklushi	id=g:574268
Bol’shiye Bakaldy	id=g:574269
Bol’shiye Bagishi	id=g:574270
Razvaliny Bol’shiye Badazhi	id=g:574271
Bol’shiye Azobichi	id=g:574272
Bol’shiye Aty	id=g:574273
Bol’shiye Atryasi	id=g:574274
Bol’shiye Atmeni	id=g:574275
Bol’shiye Armaly	id=g:574276
Bol’shiye Andreykovichi	id=g:574277
Bol’shiye Amushi	id=g:574278
Bol’shiye Algashi	id=g:574279
Bol’shiye Alabukhi	id=g:574280
Bol’shiye Achasyry	id=g:574281
Bol’shiye Abakasy	id=g:574282
Bol’shinskiy	id=g:574283
Bol’shinka	id=g:574284
Bol’shikovo	id=g:574285
Bol’shikovo	id=g:574286
Gora Bol’shikh Parney	id=g:574287
Zhdanskoye	id=g:574288
Bol’shezemel’skaya Tundra	id=g:574289
Bol’shezemel’skaya Gryada	id=g:574290
Bol’shoye Zaymishche	id=g:574291
Ozero Bol’she-Zavetnoye	id=g:574292
Bol'she-Zaporninskiy	id=g:574293
Bol'shaya Zapornaya	id=g:574294
Bolshe-Zakhar’yevskoye	id=g:574295
Bol’shezadoyevskoye	id=g:574296
Bol’shaya Yelovaya	id=g:574297
Ozero Bol’she-Yazovskoye	id=g:574298
Bol’shevysokovo	id=g:574299
Bol’she-Vyatskoye	id=g:574300
Bol’she-Votskiye	id=g:574301
Bol’she-Vosnoye	id=g:574302
Bol’shevodskoye	id=g:574303
Stantsiya Bolshevo	id=g:574304
Bol’shëvo	id=g:574305
Bolshëvo	id=g:574306
Bolshëvo	id=g:574307
Bol’shëvo	id=g:574308
Bol’shevitsy	id=g:574309
Bol’shevistskiy Udarnik	id=g:574310
Bol’shevistskiy	id=g:574311
Sovkhoz Bol’shevik	id=g:574312
Bol'shevik Sovkhoz	id=g:574313
Sovkhoz Bol'shevik	id=g:574314
Sovkhoz Bol’shevik	id=g:574315
Sel'skokhozyaystvennoye Predpriyatiye Bol’shevik	id=g:574316
Sovkhoz Bol’shevik	id=g:574317
Sovkhoz Bol’shevik	id=g:574318
Mys Bol’shevik	id=g:574319
Kolkhoz Bol’shevik	id=g:574320
Kolkhoz Bol'shevik	id=g:574321
Bol'shevik Kolkhoz	id=g:574322
Kolkhoz Bol'shevik	id=g:574323
Kolkhoz Bol'shevik	id=g:574324
Kolkhoz Bol'shevik	id=g:574325
Kolkhoz Bol’shevik	id=g:574326
Kolkhoz Bol’shevik	id=g:574327
Kolkhoz Bol’shevik	id=g:574328
Kolkhoz Bol’shevik	id=g:574329
Kolkhoz Bol'shevik	id=g:574330
Kolkhoz Bol’shevik	id=g:574331
Kolkhoz Bol’shevik	id=g:574332
Kolkhoz Bol’shevik	id=g:574333
Bol’shevik	id=g:574334
Bol’shevik	id=g:574335
Bol’shevik	id=g:574336
Bol’shevik	id=g:574337
Bol’shevik	id=g:574338
Bol’shevik	id=g:574339
Bol’shevik	id=g:574340
Bol’shevik	id=g:574341
Bol’shevik	id=g:574342
Bol’shevik	id=g:574343
Bol’shevik	id=g:574344
Bol’shevik	id=g:574345
Bol’shevik	id=g:574346
Bol'shevik	id=g:574347
Bol’sheuzenka	id=g:574348
Bol’shoye Ustinskoye	id=g:574349
Bol’sheust’ikinskoye	id=g:574350
Bol’sheulanovskiy	id=g:574351
Bol’shetroitskoye	id=g:574352
Bol’shaya Talovaya	id=g:574353
Bol'she-Svadebnaya	id=g:574354
Bol’shestepnoy	id=g:574355
Bol’shaya Stepanovskaya	id=g:574356
Bol’she-Stanichnoye	id=g:574357
Bol’shesosnovskiy Rayon	id=g:574358
Bol’shesoldatskiy Rayon	id=g:574359
Bol’she-Shuvatovo	id=g:574360
Bol’shoye Shirokoye	id=g:574361
Bol’shiye Shidy	id=g:574362
Bol’shesel’skiy Rayon	id=g:574363
Bol'shoye Savino	id=g:574364
Bol’she-Rukovitskaya	id=g:574365
Bol'shaya Porozhnyaya	id=g:574366
Bol’shaya Podvolochnaya	id=g:574367
Bol’shoye Ploskoye	id=g:574368
Bol’shoye Ploskoye	id=g:574369
Urochishche Bol’shoy Pashenskiy Pochinok	id=g:574370
Bol’she-Pal’skoye Ozero	id=g:574371
Bol’sheozërnoye	id=g:574372
Bol’she-Osetinskiy	id=g:574373
Bol’she-Nosovyye	id=g:574374
Bol’shenizovtsevo	id=g:574375
Bol’shenapolovskiy	id=g:574376
Bol’shemurashkinskiy Rayon	id=g:574377
Molosnaya	id=g:574378
Mokhovoye	id=g:574379
Bol’she-Mikhaylovskoye	id=g:574380
Bol’she-Medvedevskiy	id=g:574381
Bol’shemechetnyy	id=g:574382
Bol’shaya Luzyanskaya	id=g:574383
Bol’she-Lunino	id=g:574384
Bol’shaya Lukinskaya	id=g:574385
Bol’shelug	id=g:574386
Bol’shekyzylbayevo	id=g:574387
Bol’shoye Kuz’minskoye	id=g:574388
Bol’she-Krutoye	id=g:574389
Bol’shekrepinskaya	id=g:574390
Kovrizhata	id=g:574391
Bol’she-Kondratovskaya	id=g:574392
Bol’shoy Kolodez’	id=g:574393
Bol'shaya Khariusnaya	id=g:574394
Bol’she-Karinskoye	id=g:574395
Izba Bol’shaya Kamenka	id=g:574396
Bol’shekachakovo	id=g:574397
Bol’shoye Ivanovskoye	id=g:574398
Bol’she-Ivanovskoye	id=g:574399
Imennovskiy	id=g:574400
Bol’shaya Imennaya	id=g:574401
Bol’she-Il’inskoye	id=g:574402
Bol’sheignatovskiy Rayon	id=g:574403
Bol’shegridino	id=g:574404
Bol’she-Gremyacheye	id=g:574405
Bol'she-Gremyachaya	id=g:574406
Bol’shegor’ye	id=g:574407
Bol’she-Golovskiy	id=g:574408
Bol’shegneushevo	id=g:574409
Bol’sheglushitskiy Rayon	id=g:574410
Bol’she-Elistinskiye	id=g:574411
Bol’shedvorskiye	id=g:574412
Bol’she-Dubovskiy	id=g:574413
Bol’she-Dobraya	id=g:574414
Urochishche Bol’shaya Darovaya	id=g:574415
Bol’shoye Churakovo	id=g:574416
Ozero Bol’shoye Chubal’skoye	id=g:574417
Bol’shechernigovskiy Rayon	id=g:574418
Bol’she-Chërnaya	id=g:574419
Bol’she-Bykovo	id=g:574420
Bol’shoy Brodovoy	id=g:574421
Bol’shebredikhinskoye	id=g:574422
Ozero Bol’she-Borovskoye	id=g:574423
Bol’shaya Borovaya	id=g:574424
Bol’she-Bolotnoye	id=g:574425
Bol’sheboldinskiy Rayon	id=g:574426
Bol’she-Bichevnoye	id=g:574427
Bol’shebereznikovskiy Rayon	id=g:574428
Bol’shebadrakovo	id=g:574429
Bol’shebabinskiy	id=g:574430
Bol'shaya Anikovskaya	id=g:574431
Bol’shaya Zveryayevka	id=g:574432
Bol’shaya Zvanitsa	id=g:574433
Zuyevka	id=g:574434
Bol'shaya Zolotanka	id=g:574435
Znamenskoye	id=g:574436
Bol’shaya Znamenka	id=g:574437
Bol’shaya Zhuravka	id=g:574438
Zhuravinka	id=g:574439
Bol’shaya Zhukova	id=g:574440
Bol’shaya Zhemchuzhnaya Banka	id=g:574441
Bol’shaya Zheleznitsa	id=g:574442
Bol’shoye Zhabino	id=g:574443
Bol’shaya Zelënovka	id=g:574444
Bol’shaya Zavyazka	id=g:574445
Bol'shaya Zareka	id=g:574446
Bol’shaya Zarayevka	id=g:574447
Bol’shaya Zapoved’	id=g:574448
Bol’shaya Zapan’	id=g:574449
Bol’shaya Zapadnaya Litsa	id=g:574450
Bol’shaya Zaimka	id=g:574451
Bol’shaya Zabezhnitsa	id=g:574452
Bol’shaya Yya	id=g:574453
Bol’shaya Yuvazhelga	id=g:574454
Bol’shaya Yuronga	id=g:574455
Bol’shaya Yura	id=g:574456
Yunda	id=g:574457
Bol’shaya Yugut’	id=g:574458
Bol’shaya Yeryksa	id=g:574459
Bol’shaya Yerykla	id=g:574460
Bol'shaya Yelovka	id=g:574461
Bol’shaya Yelovka	id=g:574462
Bol’shaya Yel’nya	id=g:574463
Yelma	id=g:574464
Bol’shaya Yel’ma	id=g:574465
Bol’shaya Yelkhovka	id=g:574466
Bol’shaya Yelkhovka	id=g:574467
Bol’shaya Yelkhovka	id=g:574468
Bol’shaya Yelkhovka	id=g:574469
Bol’shaya Yelga	id=g:574470
Bol’shaya Yelan’	id=g:574471
Bol’shaya Yelan’	id=g:574472
Bol’shaya Yelan’	id=g:574473
Bol’shaya Yekaterinovka	id=g:574474
Bol’shaya Yekaterinovka	id=g:574475
Bol’shaya Yazovka	id=g:574476
Bol'shaya Yaz'	id=g:574477
Bol’shaya Yarka	id=g:574478
Bol’shaya Yangasala	id=g:574479
Bol’shaya Yamorka	id=g:574480
Bol’shaya Yakshen’	id=g:574481
Bol’shaya Yakshanga	id=g:574482
Bol’shaya Yakla	id=g:574483
Bol’shaya Yada	id=g:574484
Bol’shaya Yablonova	id=g:574485
Vzvozenka	id=g:574486
Bol’shaya Vyya	id=g:574487
Vystavka	id=g:574488
Bol’shaya Vyslovka	id=g:574489
Bol’shaya Vyla	id=g:574490
Bol’shaya Vyazovka	id=g:574491
Bol’shaya Vyazovka	id=g:574492
Bol’shaya Vyazovka	id=g:574493
Bol’shiye Vyazemy	id=g:574494
Bol’shaya Vyatkina	id=g:574495
Bol’shaya Vruda	id=g:574496
Ostrov Bol’shaya Voronukha	id=g:574497
Bol’shaya Vorona	id=g:574498
Bol’shaya Vorona	id=g:574499
Bol’shaya Vorobtsovka	id=g:574500
Vopsha	id=g:574501
Bol’shaya Vol’ya	id=g:574502
Bol’shaya Volozhik’ya	id=g:574503
Guba Bol’shaya Volokovaya	id=g:574504
Guba Bol’shaya Volokovaya	id=g:574505
Bol’shaya Vol’ma	id=g:574506
Stantsiya Bol’shaya Volga	id=g:574507
Bol’shaya Volga	id=g:574508
Bol’shaya Vloya	id=g:574509
Bol’shaya Vizinga	id=g:574510
Bol’shaya Vizenga	id=g:574511
Bol’shaya Viton’	id=g:574512
Bol’shaya Viska	id=g:574513
Vishnya	id=g:574514
Bol’shaya Vishera	id=g:574515
Bol’shaya Vishera	id=g:574516
Bol'shaya Vil'va	id=g:574517
Bol’shaya Vidogoshch’	id=g:574518
Bol’shaya Vichmar’	id=g:574519
Bol’shaya Vichka	id=g:574520
Bol’shaya Vetoshnaya	id=g:574521
Veshchanka	id=g:574522
Bol’shaya Ves’	id=g:574523
Bol’shaya Verzha	id=g:574524
Vershina	id=g:574525
Bol’shaya Vershina	id=g:574526
Kosogor	id=g:574527
Bol’shaya Vergova	id=g:574528
Bol’shaya Vereyka	id=g:574529
Bol’shaya Vereyka	id=g:574530
Bol’shaya Verda	id=g:574531
Bol’shaya Ven’ya	id=g:574532
Bol’shaya Velikusha	id=g:574533
Bol'shaya Vaya	id=g:574534
Izba Bol’shaya Vasilistova	id=g:574535
Bol’shaya Vasileva	id=g:574536
Bol’shaya Varzuga	id=g:574537
Bol’shaya Valyayevka	id=g:574538
Ozero Bol’shaya Valdost’	id=g:574539
Bol’shaya Vakhtana	id=g:574540
Bol’shaya Uzala	id=g:574541
Bol’shaya Uzhuikha	id=g:574542
Bol’shaya Uya	id=g:574543
Bol’shaya Uya	id=g:574544
Bol’shaya Uvorovshchina	id=g:574545
Bol’shaya Uvarovka	id=g:574546
Bol'shaya Utka	id=g:574547
Bol’shaya Ustyuba	id=g:574548
Bol'shaya Usa	id=g:574549
Bol'shaya Usa	id=g:574550
Bol’shaya Urzuga	id=g:574551
Bol’shaya Urtazymka	id=g:574552
Bol’shaya Urgala	id=g:574553
Bol’shaya Uronda	id=g:574554
Bol’shaya Umrikha	id=g:574555
Bol’shaya Umba	id=g:574556
Ul'va	id=g:574557
Ozero Bol’shoye Uglishnoye	id=g:574558
Bol’shaya Uda	id=g:574559
Bol’shaya Ucha	id=g:574560
Bol’shaya Tyuva	id=g:574561
Bol'shaya Tyumen'	id=g:574562
Bol’shaya Tur’ya	id=g:574563
Bol’shaya Turma	id=g:574564
Bol’shaya Tsivil’	id=g:574565
Bol’shaya Tsil’na	id=g:574566
Bol’shaya Tresnya	id=g:574567
Bol’shaya Tovra	id=g:574568
Bol’shaya Toshemka	id=g:574569
Bol’shaya Torzhen’ga	id=g:574570
Bol’shaya Torzat’	id=g:574571
Bol’shaya Torozhma	id=g:574572
Bol’shaya Tomanga	id=g:574573
Bol’shaya Tokarëva	id=g:574574
Bol’shaya Tisva	id=g:574575
Bol’shaya Tinguta	id=g:574576
Bol’shaya Tiksha	id=g:574577
Bol’shaya Tes’ma	id=g:574578
Bol’shaya Terekhovka	id=g:574579
Bol’shaya Tel’tsa	id=g:574580
Bol’shaya Tayaba	id=g:574581
Bol’shaya Tavra	id=g:574582
Bol’shaya Tavoy Gora	id=g:574583
Bol’shaya Tavolozhka	id=g:574584
Bol'shaya Tatarka	id=g:574585
Bol’shaya Tarlovka	id=g:574586
Bol’shaya Tarkhanovka	id=g:574587
Bol’shaya Tarka	id=g:574588
Bol’shaya Tarasovka	id=g:574589
Bol’shaya Taneyevka	id=g:574590
Bol’shaya Talitsa	id=g:574591
Bol’shaya Talitsa	id=g:574592
Bol’shaya Talinka	id=g:574593
Bol’shaya Talazhanka	id=g:574594
Bol’shaya Syuga	id=g:574595
Bol’shaya Syuba	id=g:574596
Bol’shaya Synya	id=g:574597
Bol’shaya Svyaz’ma	id=g:574598
Bol’shaya Svecha	id=g:574599
Bol’shaya Svaga	id=g:574600
Bol'shaya Sutyaga	id=g:574601
Bol’shiye Sushki	id=g:574602
Bol'shaya Sur'ya	id=g:574603
Bol’shaya Suren’	id=g:574604
Bol’shaya Sul’cha	id=g:574605
Bol’shaya Sukromka	id=g:574606
Bol’shaya Strelka	id=g:574607
Bol’shaya Storona	id=g:574608
Bol’shaya Stepanovka	id=g:574609
Bol’shaya Srednyaya Koshka	id=g:574610
Bol’shaya Srednyaya	id=g:574611
Bol'shaya Spitsyna	id=g:574612
Bol’shaya Soyva	id=g:574613
Sova	id=g:574614
Bol’shaya Sos’va	id=g:574615
Bol’shaya Sosnovka	id=g:574616
Bol’shaya Sosnovka	id=g:574617
Bol’shaya Sosnovka	id=g:574618
Bol'shaya Sosnova	id=g:574619
Bol’shaya Sosnova	id=g:574620
Bol’shaya Sopka	id=g:574621
Bol’shaya Sondola	id=g:574622
Bol’shaya Solokotskaya	id=g:574623
Bol’shaya Sobach’ya	id=g:574624
Bol’shaya Snopitsa	id=g:574625
Bol’shaya Smedva	id=g:574626
Bol’shaya Smata	id=g:574627
Bol’shaya Sluda	id=g:574628
Bol’shaya Slobodka	id=g:574629
Bol’shaya Sloboda	id=g:574630
Bol’shaya Sloboda	id=g:574631
Bol’shaya Sloboda	id=g:574632
Bol’shaya Slatnya	id=g:574633
Bol'shaya Siya	id=g:574634
Bol'shaya Siva	id=g:574635
Sista	id=g:574636
Bol'shaya Sir'ya	id=g:574637
Bol’shaya Simbey-Yu	id=g:574638
Bol’shaya Sibirka	id=g:574639
Russkaya Shuyma	id=g:574640
Bol’shaya Shuyka	id=g:574641
Bol’shaya Shuya	id=g:574642
Bol’shaya Shurma	id=g:574643
Bol’shaya Shukhota	id=g:574644
Bol'shaya Shud'ya	id=g:574645
Bol’shaya Shubinka	id=g:574646
Shoksha	id=g:574647
Bol’shaya Shokhra	id=g:574648
Bol’shaya Shiya	id=g:574649
Bol’shaya Shishovka	id=g:574650
Bol’shaya Shiryayka	id=g:574651
Bol’shaya Shirsha	id=g:574652
Bol’shaya Shil’na	id=g:574653
Bol’shaya Sheveleva	id=g:574654
Bol’shaya Shonoma	id=g:574655
Bol’shoye Shchetnikovo	id=g:574656
Bol’shaya Shaytanovka	id=g:574657
Bol’shaya Shaytanka	id=g:574658
Bol’shaya Shaydurikha	id=g:574659
Bol’shaya Shavkovka	id=g:574660
Bol’shaya Shat’ma	id=g:574661
Bol’shaya Shat’ma	id=g:574662
Bol’shaya Sharypova	id=g:574663
Bol’shaya Sharanitsa	id=g:574664
Bol’shaya Shanga	id=g:574665
Bol'shaya Shalyuga	id=g:574666
Bol’shaya Shalga-Zaruchev’ye	id=g:574667
Bol’shaya Shalga-Mostovaya	id=g:574668
Kuzino	id=g:574669
Bol’shaya Shalga-Kustovo	id=g:574670
Belukhino	id=g:574671
Bol’shaya Shalga	id=g:574672
Shaldezhka	id=g:574673
Bol’shaya Shabanka	id=g:574674
Bol’shaya Setun’	id=g:574675
Bol’shaya Sestra	id=g:574676
Bol'shaya Serva	id=g:574677
Bol’shaya Serova	id=g:574678
Bol’shaya Sergiyevka	id=g:574679
Bol’shaya Sergeyevka	id=g:574680
Sergeyevka	id=g:574681
Bol’shaya Serednya	id=g:574682
Verkhnyaya Serda	id=g:574683
Bol’shaya Sepatka	id=g:574684
Bol’shaya Semënovka	id=g:574685
Bol’shaya Sel’men’ga	id=g:574686
Bol’shaya Sel’menga	id=g:574687
Bol’shaya Sel’ga	id=g:574688
Ostrov Bol’shaya Sedola	id=g:574689
Bol’shaya Satka	id=g:574690
Bol’shaya Sar’yuga	id=g:574691
Bol’shaya Sarka	id=g:574692
Bol’shaya Sardynka	id=g:574693
Bol’shaya Sarapulka	id=g:574694
Bol'shaya Saranka	id=g:574695
Bol’shaya Sarana	id=g:574696
Bol’shaya Sandata	id=g:574698
Bol'shoye Samylovo	id=g:574699
Bol’shoy Saltan	id=g:574700
Bol’shaya Sal’nitsa	id=g:574701
Proliv Pryamaya Salma	id=g:574702
Bol’shaya Sala	id=g:574703
Bol’shaya Sakma	id=g:574704
Bol’shaya Saga	id=g:574705
Bol’shaya Sadovka	id=g:574706
Bol’shaya Sadomka	id=g:574707
Zaliv Balka Sadkovka	id=g:574708
Bol’shaya Rzhaksa	id=g:574709
Bol’shaya Rybëzhka	id=g:574710
Bol’shaya Ryazan’	id=g:574711
Bol’shaya Ruya-Sola	id=g:574712
Bol’shaya Ruya	id=g:574713
Bol’shaya Rudka	id=g:574715
Bol’shaya Rubka	id=g:574716
Bol’shaya Romanovka	id=g:574717
Bol’shaya Romanovka	id=g:574718
Bol'shaya Romanikha	id=g:574719
Bol’shaya Retlya	id=g:574720
Bol’shaya Repesha	id=g:574721
Bol’shaya Remizenka	id=g:574722
Bol’shaya Rel’nya	id=g:574723
Bol’shaya Rechka	id=g:574724
Bol’shaya Rechka	id=g:574725
Bol’shaya Rayëvka	id=g:574726
Bol'shaya Ratchina	id=g:574727
Bol'shaya Ras'ya	id=g:574728
Bol’shaya Rassokha	id=g:574729
Bol’shaya Rassiya	id=g:574730
Bol’shaya Raspaikha	id=g:574731
Bol’shaya Rakula	id=g:574732
Bol’shaya Rakovka	id=g:574733
Raikha	id=g:574734
Bol’shaya Radina	id=g:574735
Bol’shaya Pyssa	id=g:574736
Bol’shaya Pyal’itsa	id=g:574737
Bol’shaya Puzanikha	id=g:574738
Bol’shaya Pustoshka	id=g:574740
Bol’shaya Pustosh’	id=g:574741
Bol’shaya Pustomerzha	id=g:574742
Bol’shaya Purga	id=g:574743
Bol’shaya Pula	id=g:574744
Bol’shaya Pukhova	id=g:574745
Bol’shaya Pudost’	id=g:574746
Bol’shaya Puditsa	id=g:574747
Bol’shaya Pudga	id=g:574748
Bol’shaya Puchkoma	id=g:574749
Bol’shaya Prudyanka	id=g:574750
Bol’shaya Privalovka	id=g:574751
Bol’shaya Pristan’	id=g:574752
Bol’shaya Pozhnya	id=g:574753
Bol'shaya Potymka	id=g:574754
Bol’shaya Potykina	id=g:574755
Potka	id=g:574756
Bol’shaya Porma	id=g:574757
Pon’ga	id=g:574758
Bol’shoye Panarino	id=g:574759
Bol’shiye Polyany	id=g:574760
Bol’shaya Polyana	id=g:574761
Bol’shaya Polyana	id=g:574762
Bol'shaya Polovina	id=g:574763
Bol’shaya Polivanovka	id=g:574764
Politovshchina	id=g:574765
Pogromka	id=g:574766
Bol’shaya Pogorelka	id=g:574767
Bol’shaya Pogorelka	id=g:574768
Bol’shaya Pogorelka	id=g:574769
Gora Bol’shaya Plesovaya	id=g:574770
Bol’shaya Pleshkova	id=g:574771
Bol’shaya Plavitsa	id=g:574772
Bol’shaya Pizhanka	id=g:574773
Bol’shaya Piz’	id=g:574774
Bol’shaya Pitsa	id=g:574775
Ozero Bol’shaya-Pitka	id=g:574776
Bol’shaya Pishtan’	id=g:574777
Guba Bol’shaya Pir’ya	id=g:574778
Bol’shaya Pezhenga	id=g:574779
Bol’shaya Pezhen’ga	id=g:574780
Bol’shaya Pezema	id=g:574781
Bol’shaya Pestrovka	id=g:574782
Bol’shaya Pesochnya	id=g:574783
Bol’shaya Peskovatka	id=g:574784
Bol’shaya Peschanka	id=g:574785
Bol’shaya Peschanka	id=g:574786
Bol’shaya Pershta	id=g:574787
Bol’shaya Perevoloka	id=g:574788
Bol’shaya Perekhodnya	id=g:574789
Bol’shaya Pel’pakhta	id=g:574790
Bol’shaya Peksha	id=g:574791
Bol’shaya Pechora	id=g:574792
Bol’shaya Pechishënka	id=g:574793
Bol’shaya Pechen’ga	id=g:574794
Bol’shaya Patskovka	id=g:574795
Bol’shaya Pas’ma	id=g:574796
Bol'shaya Par'ya	id=g:574797
Bol’shaya Palitskaya	id=g:574798
Bol'shaya Pal'	id=g:574799
Bol’shaya Oyva	id=g:574800
Bol’shaya Otoka	id=g:574801
Bol’shaya Ostrovnya	id=g:574802
Bol’shaya Oslyanka	id=g:574803
Bol'shaya Oslyanka	id=g:574804
Osinovka	id=g:574805
Bol’shaya Osinovka	id=g:574806
Bol’shaya Osinovka	id=g:574807
Bol’shaya Osinovka	id=g:574808
Bol’shaya Osinka	id=g:574809
Bol’shaya Oshla	id=g:574810
Bol’shaya Orsha	id=g:574811
Bol’shaya Orlovskaya Koshka	id=g:574812
Bol’shaya Orlovka	id=g:574813
Bol’shaya Orlovka	id=g:574814
Bol’shaya Orlovka	id=g:574815
Bol’shaya Opalikha	id=g:574816
Bol’shaya Ol’shanka	id=g:574817
Bol’shaya Olma	id=g:574818
Bol’shaya Okhtomitsa	id=g:574819
Bol’shaya Okhta	id=g:574820
Bol’shaya Oka	id=g:574821
Bol'shaya Odina	id=g:574822
Kosa Bol’shaya Obukhovskaya	id=g:574823
Bol'shaya Nyunya	id=g:574824
Bol’shaya Nyula	id=g:574825
Bol’shaya Nyugusa	id=g:574826
Bol’shaya Nyas’ma	id=g:574827
Bol’shaya Novinka	id=g:574828
Bol’shaya Nosha	id=g:574829
Bol’shaya Nor’ya	id=g:574830
Bol’shaya Noren’ga	id=g:574831
Bol’shaya Nisogora	id=g:574832
Nigva	id=g:574833
Bol’shaya Nezhoda	id=g:574834
Bol’shaya Nevka	id=g:574835
Bol’shaya Neva	id=g:574836
Bol’shaya Neklinovka	id=g:574837
Bol’shaya Nazga	id=g:574838
Bol’shaya Nazarovskaya	id=g:574839
Bol’shaya Navlya	id=g:574840
Bol’shaya Nagova	id=g:574841
Bol'shaya Mys'ya	id=g:574842
Bol’shaya Myshënka	id=g:574843
Bol’shaya Muzya	id=g:574844
Bol’shaya Mutnaya	id=g:574845
Bol’shaya Mushnya	id=g:574846
Bol’shaya Mushka	id=g:574847
Bol’shaya Musheran’	id=g:574848
Bol’shaya Murga	id=g:574849
Bol’shaya Muravlëvka	id=g:574850
Bol’shaya Murav’ikha	id=g:574851
Bol’shaya Mulanda	id=g:574852
Ostrov Bol’shaya Muksalma	id=g:574853
Bol’shaya Mozhga	id=g:574854
Bol'shaya Moyva	id=g:574855
Guba Bol’shaya Motka	id=g:574856
Bol’shaya Mostovaya	id=g:574857
Bol'shaya Mos'	id=g:574858
Bol’shaya Molyavnya	id=g:574859
Bol’shaya Molchanovka	id=g:574860
Liman Bol’shaya Mogul’ba	id=g:574861
Bol'shaya Mochga	id=g:574862
Bol’shaya Mizgeya	id=g:574863
Bol'shaya Mitroshata	id=g:574864
Bol’shaya Mishutikha	id=g:574865
Bol'shaya Misharika	id=g:574866
Bol’shaya Mikrikha	id=g:574867
Bol’shaya Mikhaylovka	id=g:574868
Nizhnyaya Mgla	id=g:574869
Bol’shaya Mesherinka	id=g:574870
Mel’nitsa	id=g:574871
Bol’shaya Mazharka	id=g:574872
Bol’shaya Maza	id=g:574873
Bol’shaya Maygashta	id=g:574874
Bol’shaya Matyra	id=g:574875
Bol’shaya Mar’yevka	id=g:574876
Bol’shaya Martynovka	id=g:574877
Bol'shaya Martayka	id=g:574878
Gora Bol’shaya Marka	id=g:574879
Bol'shaya Mar'ina	id=g:574880
Bol’shaya Mamonovka	id=g:574881
Bol’shaya Maminskaya	id=g:574882
Malyshovshchina	id=g:574883
Bol’shaya Malyshëvka	id=g:574884
Bol’shaya Mokhovatka	id=g:574885
Bol’shaya Makarikha	id=g:574886
Bol’shaya Lyuya	id=g:574887
Bol’shaya Lyubun’	id=g:574888
Bol'shaya Lys'va	id=g:574889
Bol'shaya Lyampa	id=g:574890
Bol’shaya Lyaga	id=g:574891
Bol’shaya Lutna	id=g:574892
Bol’shaya Lumar’	id=g:574893
Bol’shaya Lukovnitsa	id=g:574894
Bol’shaya Lukinskaya	id=g:574895
Bol’shoye Lukino	id=g:574896
Verkhnyaya Luka	id=g:574897
Bol’shaya Luka	id=g:574898
Bol’shaya Lubyanka	id=g:574899
Bol’shaya Lozovka	id=g:574900
