Karabekaul’skiy Rayon	id=g:1219147
Kotlenski Prokhod	id=g:730067
Kotlenska Reka	id=g:730068
Kotlenska Planina	id=g:730069
Kotlari	id=g:730070
Kotenovtsi	id=g:730071
Obshtina Kotel	id=g:730072
Kotel	id=g:730073
Kosuy	id=g:730074
Kostyantsa	id=g:730075
Kosturintsi	id=g:730076
Kosturintsi	id=g:730077
Kosturino	id=g:730078
Kostur	id=g:730079
Kostovtsi	id=g:730080
Kostovo	id=g:730081
Kostino	id=g:730082
Obshtina Kostinbrod	id=g:730083
Kostinbrod	id=g:730084
Kostilkovoska Reka	id=g:730085
Kostilkovo	id=g:730086
Kostievo	id=g:730087
Kostichovtsi	id=g:730088
Kosti	id=g:730089
Kostentsi	id=g:730090
Kostenkovtsi	id=g:730091
Obshtina Kostenets	id=g:730092
Kostenets	id=g:730093
Kostenets	id=g:730094
Kostena Reka	id=g:730095
Kostena Reka	id=g:730096
Kosten	id=g:730097
Kostelska Reka	id=g:730098
Kostelevo	id=g:730099
Kostel	id=g:730100
Kosta Perchevo	id=g:730101
Kostandovo	id=g:730102
Kostandovo	id=g:730103
Kostandenets	id=g:730104
Kostan Chair	id=g:730105
Kostadinite	id=g:730106
Kostadinchovtsi	id=g:730107
Kosovska Reka	id=g:730108
Kosovo	id=g:730109
Kosovo	id=g:730110
Kosovo	id=g:730111
Kosovo	id=g:730112
Kosovo	id=g:730113
Kosovite	id=g:730114
Kosovets	id=g:730115
Kosova Makhala	id=g:730116
Kosmatitsa	id=g:730117
Kosmata	id=g:730118
Kosilka	id=g:730119
Koshute	id=g:730120
Koshuta	id=g:730121
Koshov	id=g:730122
Koshnitsa	id=g:730123
Koshnichari	id=g:730124
Koshava	id=g:730125
Kvartal Kosharnik	id=g:730126
Kosharna	id=g:730127
Kosharitsa	id=g:730128
Kosharite	id=g:730129
Kosharevo	id=g:730130
K’osevtsi	id=g:730131
Kosevtsi	id=g:730132
K’osevo	id=g:730133
Kosevitsa	id=g:730134
K’oseva	id=g:730135
Kosarka	id=g:730136
Kosara	id=g:730137
Kosacha	id=g:730138
Kos	id=g:730139
Korytko	id=g:730140
Korubayir	id=g:730141
Kortin	id=g:730142
Korten	id=g:730143
Korova	id=g:730144
Kornitsa	id=g:730145
Kormyansko	id=g:730146
Kormisosh	id=g:730147
Korkina	id=g:730148
Koriykovtsi	id=g:730149
Koriyata	id=g:730150
Koritska Glama	id=g:730151
Koriten	id=g:730152
Koritata	id=g:730153
Koriite	id=g:730154
Koren	id=g:730155
Korakya	id=g:730156
Koprivska Reka	id=g:730157
Obshtina Koprivshtitsa	id=g:730158
Koprivshtitsa	id=g:730159
Koprivlen	id=g:730160
Koprivlen	id=g:730161
Koprivets	id=g:730162
Kopriven	id=g:730163
Kopriva	id=g:730164
Koprinka	id=g:730165
Koprets	id=g:730166
Kopitnik	id=g:730167
Kopilovtsi	id=g:730168
Kopilovtsi	id=g:730169
Kopcheliite	id=g:730170
Kopanitsa	id=g:730171
Kopadan	id=g:730172
Konyavska Planina	id=g:730173
Konyavo	id=g:730174
Konyartsi	id=g:730175
Konush	id=g:730176
Konush	id=g:730177
Kontil	id=g:730178
Konstantinovo	id=g:730179
Konstantinovo	id=g:730180
Konstantinovets	id=g:730181
Konstantin	id=g:730182
Konska Reka	id=g:730183
Konska	id=g:730184
Konyovo	id=g:730185
Kon’ovitsa	id=g:730186
Konop	id=g:730187
Konnitsi	id=g:730188
Konevod	id=g:730189
Konevo	id=g:730190
Konevo	id=g:730191
Konevo	id=g:730192
Konevets	id=g:730193
Kondurite	id=g:730194
Kondovo	id=g:730195
Kondolovo	id=g:730196
Kondofrey	id=g:730197
Kondak	id=g:730198
Konche	id=g:730199
Konarskoto	id=g:730200
Konarsko	id=g:730201
Konare	id=g:730202
Konare	id=g:730203
Konak	id=g:730204
Komuniga	id=g:730205
Komunari	id=g:730206
Prokhod Komski	id=g:730207
Komshtitsa	id=g:730208
Komoshtitsa	id=g:730209
Komoshtitsa	id=g:730210
Komatevo	id=g:730211
Komarevo	id=g:730212
Komarevo	id=g:730213
Komarevo	id=g:730214
Komarevo	id=g:730215
Koman	id=g:730216
Kom	id=g:730217
Kolyu Marinovo	id=g:730218
Kolyu Ganev	id=g:730219
Kolyu Ganchevo	id=g:730220
Kolushevo	id=g:730221
Kolusha	id=g:730222
Kolosh	id=g:730223
Kolonitsa	id=g:730224
Kolokita	id=g:730225
Kolobŭr	id=g:730226
K’olmen	id=g:730227
Kolishovtsi	id=g:730228
Kolich	id=g:730229
Kolibite	id=g:730230
Kolibi Kaurchan	id=g:730231
Kolets	id=g:730232
Kolendzhika	id=g:730233
Kolena	id=g:730234
Kolartsi	id=g:730235
Kolarovski Rayon	id=g:730236
Kolarovo Obshtina	id=g:730237
Kolarovo	id=g:730238
Kolarovo	id=g:730239
Kolarovo	id=g:730240
Kolarovo	id=g:730241
Kolarov	id=g:730242
Kolari	id=g:730243
Kokoshane	id=g:730244
Kokortsi	id=g:730245
Kokorkovo	id=g:730246
Kokora	id=g:730247
Kokiche	id=g:730248
Kokhchas	id=g:730249
Kokalyane	id=g:730250
Kokalich	id=g:730251
Koilovtsi	id=g:730252
Koevtsi	id=g:730253
Koevtsi	id=g:730254
Koevtsi	id=g:730255
Kodzha Yurt	id=g:730256
Kodzhaele	id=g:730257
Kodzhadere	id=g:730258
Kodzha Dere	id=g:730259
Kodzha Dere	id=g:730260
KočZ4Ce kochash	id=g:730261
Kochovo	id=g:730262
Kochoolu Dere	id=g:730263
Kochmar	id=g:730264
K’ochevtsi	id=g:730265
Kochevo	id=g:730266
Obshtina Kocherinovo	id=g:730267
Kocherinovo	id=g:730268
Kochash	id=g:730269
Kochanska Reka	id=g:730270
Kochan nos	id=g:730271
Kochani	id=g:730272
Kochan	id=g:730273
Kobilyane	id=g:730274
Kobilyan Dol	id=g:730275
Kobilyak	id=g:730276
Kobilska	id=g:730277
Kobilino	id=g:730278
Knyazhevsko	id=g:730279
Knyazhevo	id=g:730280
Knyazhevo	id=g:730281
Knyazheva Makhala	id=g:730282
Knizhovnik	id=g:730283
Knezovo	id=g:730284
Knezhni Lŭk	id=g:730285
Obshtina Knezha	id=g:730286
Knezha	id=g:730287
Kmetovtsi	id=g:730288
Kmetcheta	id=g:730289
Klyuchevo	id=g:730290
Klych	id=g:730291
Klŭshka Reka	id=g:730292
Klokotnitsa	id=g:730293
KljuoCe Klyuch	id=g:730294
Klisurski Prokhod	id=g:730295
Klisurski Manastir	id=g:730296
Klisurski Manastir	id=g:730297
Klisurska Sedlovina	id=g:730298
Klisuritsa	id=g:730299
Klisura	id=g:730300
Klisura	id=g:730301
Klisura	id=g:730302
Klisura	id=g:730303
Klisesŭrt	id=g:730304
Klinovchitsa	id=g:730305
Klimentovo	id=g:730306
Klimentovo	id=g:730307
Kliment	id=g:730308
Kliment	id=g:730309
Klimash	id=g:730310
Klimash	id=g:730311
Klikach	id=g:730312
Kletnitsa	id=g:730313
Klepalo	id=g:730314
Klepalo	id=g:730315
Klenovik	id=g:730316
Klenovik	id=g:730317
Klementina	id=g:730318
Kladorub	id=g:730319
Kladnitsa	id=g:730320
Kladni Dyal	id=g:730321
Kladentsi	id=g:730322
Kladentsi	id=g:730323
Kladentsi	id=g:730324
Kladenets	id=g:730325
Kladenets	id=g:730326
Kladenets	id=g:730327
Kladenchevo	id=g:730328
Kitnitsa	id=g:730329
Kitna	id=g:730330
Kitka	id=g:730331
Kitka	id=g:730332
Kitka	id=g:730333
Kitka	id=g:730334
Kitino	id=g:730335
Kitenska Reka	id=g:730336
Kiten	id=g:730337
Kiten	id=g:730338
Kitanchevo	id=g:730339
Kitanchevo	id=g:730340
Kis’ovtsi	id=g:730341
Kis’ovtsi	id=g:730342
Kisiytsite	id=g:730343
Kishla	id=g:730344
Kiselkovtsi	id=g:730345
Kiselitsata	id=g:730346
Kiselitsa	id=g:730347
Kiselichevo	id=g:730348
Kiselevo	id=g:730349
Kiselets	id=g:730350
Kirovo	id=g:730351
Kirkovski Rayon	id=g:730352
Obshtina Kirkovo	id=g:730353
Kirkovo	id=g:730354
Kirkovo	id=g:730355
Kirkova Makhla	id=g:730356
Kirilovo	id=g:730357
Kirilovo	id=g:730358
Kirevtsi	id=g:730359
Kireevo	id=g:730360
Kirchevo	id=g:730361
Kipra	id=g:730362
Kipra	id=g:730363
Kipilovo	id=g:730364
Killŭzhevtsi	id=g:730365
Kilifarevo Gradska Obshtina	id=g:730366
Kilifarevo	id=g:730367
Kikhayovtsi	id=g:730368
Kievtsi	id=g:730369
Kichushka	id=g:730370
Kichevo	id=g:730371
Kichenitsa	id=g:730372
Khvŭrchil	id=g:730373
Khvoyna Obshtina	id=g:730374
Khvoyna	id=g:730375
Khvostyane	id=g:730376
Khŭrsovska Reka	id=g:730377
Khŭrsovska Reka	id=g:730378
Khŭrsovo	id=g:730379
Khrsovo	id=g:730380
Khrsovo	id=g:730381
Khŭrsovo	id=g:730382
Khŭrlets	id=g:730383
Khŭnevtsi	id=g:730384
Khumata	id=g:730385
Khuma	id=g:730386
Khukhla	id=g:730387
Khukhla	id=g:730388
Khubavene	id=g:730389
Khubanovtsi	id=g:730390
Khromitsa	id=g:730391
Khristovtsi	id=g:730392
Khristovtsi	id=g:730393
Khristovi Tsonkovki	id=g:730394
Khristo-Danovo	id=g:730395
Khristo Botev Rayon	id=g:730396
Khristiyanovo	id=g:730397
Khrisosotira	id=g:730398
Khrishteni	id=g:730399
Khrastovo	id=g:730400
Khrasna	id=g:730401
Khrabŭrsko	id=g:730402
Khrabrovo	id=g:730403
Khrabrovo	id=g:730404
Khrabrino	id=g:730405
Khotovo	id=g:730406
Khotnitsa	id=g:730407
Khotantsa	id=g:730408
Khodzhovtsi	id=g:730409
Khodzhalar	id=g:730410
Khlyabovo	id=g:730411
Khlevene	id=g:730412
Khleven	id=g:730413
Obshtina Tsar Kaloyan	id=g:730414
Tsar Kaloyan	id=g:730415
Khitrevtsi	id=g:730416
Khitovo	id=g:730417
Obshtina Khisarya	id=g:730418
Khisarya	id=g:730419
Khisar	id=g:730420
Khisar	id=g:730421
Khirevo	id=g:730422
Khimitliyski Prokhod	id=g:730423
Kherakovo	id=g:730424
Khayredin	id=g:730425
Khaykunskata Chuka	id=g:730426
Ajdučki Kamen	id=g:730427
Khaydushka Polyana	id=g:730428
Khasovo	id=g:730429
Khasovitsa	id=g:730430
Khasl Dere	id=g:730431
Mineralni Bani	id=g:730432
Khaskovska Reka	id=g:730433
Obshtina Khaskovo	id=g:730434
Khaskovo	id=g:730435
Oblast Khaskovo	id=g:730436
Khasekiyata	id=g:730437
Khasakiite	id=g:730438
Kharvalovtsi	id=g:730439
Kharmanliyska Reka	id=g:730440
Obshtina Kharmanli	id=g:730441
Kharmanli	id=g:730442
Kharmanite	id=g:730443
Kharamiyskiya Vrŭkh	id=g:730444
Kharacherite	id=g:730445
Khanovo	id=g:730446
Khanovete	id=g:730447
Khanovete	id=g:730448
Khan Krum	id=g:730449
Khambarliyska	id=g:730450
Khambardzhiska Mahala	id=g:730451
Khambardere	id=g:730452
Khambar Dere	id=g:730453
Khambar	id=g:730454
Khamam Bunar	id=g:730455
Khalvadzhiysko	id=g:730456
Khalovski Kolibi	id=g:730457
Khadzhiyska Reka	id=g:730458
Khadzhiite	id=g:730459
Khadzhiite	id=g:730460
Khadzhievtsi	id=g:730461
Khadzhievo	id=g:730462
Obshtina Khadzhidimovo	id=g:730463
Khadzhidimovo	id=g:730464
Khadzhi Dimitŭr	id=g:730465
Khadzhi Dimitŭr	id=g:730466
Khadzhi Dimitŭr	id=g:730467
Khadzhidimitrovo	id=g:730468
Khadzhidimitrovo	id=g:730469
Khadzhidimitrovo	id=g:730470
Ketenliyska Reka	id=g:730471
Kestenevo	id=g:730472
Kesten	id=g:730473
Kesibir	id=g:730474
Kesarevo	id=g:730475
Kervansaray	id=g:730476
Kermen Gradska Obshtina	id=g:730477
Kermen	id=g:730478
Kerenite	id=g:730479
Kerelova	id=g:730480
Kereka	id=g:730481
Kenda Balkan	id=g:730482
Kel Tepe	id=g:730483
Kel Tepe	id=g:730484
Kekhayovtsi	id=g:730485
Kedik Dere	id=g:730486
Keci Kaya	id=g:730487
Kazimir	id=g:730488
Kazichene	id=g:730489
Kazatsite	id=g:730490
Kazatsi	id=g:730491
Kazashko	id=g:730492
Kazashka Reka	id=g:730493
Kazanlŭshka Kotlovina	id=g:730494
Obshtina Kazanlŭk	id=g:730495
Kazanlŭk	id=g:730496
Kazanka	id=g:730497
Kazal	id=g:730498
Kazak	id=g:730499
Kazachevo	id=g:730500
Kayryaka	id=g:730501
Obshtina Kaynardzha	id=g:730502
Kaynardzha	id=g:730503
Kaynardzha	id=g:730504
Kaynadinski Rid	id=g:730505
Kaynadina	id=g:730506
Kaylŭka	id=g:730507
Kaykovska	id=g:730508
Kayaloba	id=g:730509
Kayaliyka	id=g:730510
Kayadzhik	id=g:730511
Kavrakirovo	id=g:730512
Kavlak	id=g:730513
Kavatsite	id=g:730514
Kavarnenski Zaliv	id=g:730515
Kavarna	id=g:730516
Obshtina Kavarna	id=g:730517
Kavarna	id=g:730518
Kavakl Dere	id=g:730519
Kavaklar	id=g:730520
Katuntsi Obshtina	id=g:730521
Katuntsi	id=g:730522
Katunitsa	id=g:730523
Katunishte	id=g:730524
Katunetska Reka	id=g:730525
Katunets	id=g:730526
Katsilyane	id=g:730527
Katselovo	id=g:730528
Katrishte	id=g:730529
Katrantsi	id=g:730530
Katranitsa	id=g:730531
Katrandzhiyska	id=g:730532
Katrandzhii	id=g:730533
Katrandzhi Dere	id=g:730534
Kateritsa	id=g:730535
Kateritsa	id=g:730536
Kasŭnva Kora	id=g:730537
Kastro	id=g:730538
Kastel	id=g:730539
Obshtina Kaspichan	id=g:730540
Kaspichan	id=g:730541
Kaspichan	id=g:730542
Kasnakovo	id=g:730543
Kasilag	id=g:730544
Kashina	id=g:730545
Kashentsi	id=g:730546
Kasapsko	id=g:730547
Kasaliyska	id=g:730548
Karzhiota	id=g:730549
Karyuvtsi	id=g:730550
Karvuna	id=g:730551
Kartaltepe	id=g:730552
Kartal Makhala	id=g:730553
Kartal Bunar Tepe	id=g:730554
Kartal	id=g:730555
Karnobatski Prokhod	id=g:730556
Karnobatska Planina	id=g:730557
Obshtina Karnobat	id=g:730558
Karnobat	id=g:730559
Karlŭshka Reka	id=g:730560
Karlukovo	id=g:730561
Karlovsko	id=g:730562
Karlovska Kotlovina	id=g:730563
Obshtina Karlovo	id=g:730564
Karlovo	id=g:730565
Karlievo	id=g:730566
Kariyata	id=g:730567
Kariez Dere	id=g:730568
Kardzhali Konak	id=g:730569
Kardam	id=g:730570
Kardam	id=g:730571
Karbintsi	id=g:730572
Karbair	id=g:730573
Karazholu Kula	id=g:730574
Karavelovo	id=g:730575
Karavel’ovo	id=g:730576
Karavelovo	id=g:730577
Karavelovo	id=g:730578
Karaul Dere	id=g:730579
Karatepe	id=g:730580
Kara Tepe	id=g:730581
Karatepe	id=g:730582
Karatepe	id=g:730583
Kara Tepe	id=g:730584
Kara Tepe	id=g:730585
Kara Tepe	id=g:730586
Kara Tepe	id=g:730587
Karash	id=g:730588
Karapoltsi	id=g:730589
Karapelit	id=g:730590
Karan Vŭrbovka	id=g:730591
Karantsi	id=g:730592
Karanovo	id=g:730593
Karanovo	id=g:730594
Karandili	id=g:730595
Karandila	id=g:730596
Karamlak Dere	id=g:730597
Kara Mikhal	id=g:730598
Karamichevska	id=g:730599
Karamfil	id=g:730600
Karamantsi	id=g:730601
Karamanovo	id=g:730602
Karamanitsa	id=g:730603
Karamanite	id=g:730604
Karamandzha	id=g:730605
Karamandere	id=g:730606
Karamandere	id=g:730607
Karalite	id=g:730608
Karakyutyuchka	id=g:730609
Karakŭzŭldzhik	id=g:730610
Kara-Kush	id=g:730611
Karakulas	id=g:730612
Karakaya Deresi	id=g:730613
Karaivantsi	id=g:730614
Karaivantsa	id=g:730615
Karaisen	id=g:730616
Karageorgievo	id=g:730617
Karageorgievo	id=g:730618
Karadzhovtsi	id=g:730619
Karadzhovo	id=g:730620
Karadzhata	id=g:730621
Karadzhalovo	id=g:730622
Karadzhadere	id=g:730623
Karadere	id=g:730624
Karacholova Chuka	id=g:730625
Kara Burun	id=g:730626
Karabunar	id=g:730627
Karaboaz	id=g:730628
Karabashka Reka	id=g:730629
Kara Bash	id=g:730630
Karabalkan	id=g:730631
Kara Bair	id=g:730632
Karaagach	id=g:730633
Karaagach	id=g:730634
Karaach Bair	id=g:730635
Karaach	id=g:730636
Kapitan Petko	id=g:730637
Kapitanovtsi	id=g:730638
Kapitan-Dimitrovo	id=g:730639
Kapitan-Dimitrievo	id=g:730640
Kapitan-Andreevo	id=g:730641
Kapishte	id=g:730642
Kŭpinovo	id=g:730643
Kapinova Stoka	id=g:730644
Kapel	id=g:730645
Kapatovo	id=g:730646
Kapatnik	id=g:730647
Kapak Makhala	id=g:730648
Kapakkule Tepe	id=g:730649
Obshtina Kaolinovo	id=g:730650
Kaolinovo	id=g:730651
Kanyak	id=g:730652
Kantari	id=g:730653
Kanlii	id=g:730654
Kanits	id=g:730655
Kanina	id=g:730656
Kandzhulitsa	id=g:730657
Kandzhiyska	id=g:730658
Kandovi	id=g:730659
Kandilka	id=g:730660
Kanarka	id=g:730661
Kanarata	id=g:730662
Kanarata	id=g:730663
Kanara	id=g:730664
Kamŭka	id=g:730666
Kamilski Dol	id=g:730667
Kameshtitsa	id=g:730668
Kamenyane	id=g:730669
Kamenyak	id=g:730670
Kamenyak	id=g:730671
Kamen Vrŭkh	id=g:730672
Kamentsi	id=g:730673
Kamensko	id=g:730674
Kamenovo	id=g:730675
Kamenovo	id=g:730676
Kameno Pole	id=g:730677
Spirka Kameno	id=g:730678
Obshtina Kameno	id=g:730679
Kameno	id=g:730680
Kamenna Riksa	id=g:730681
Kamenna Reka	id=g:730682
Kamenna	id=g:730683
Kamenka	id=g:730684
Kamenitsa	id=g:730685
Kamenitsa	id=g:730686
Kamenitsa	id=g:730687
Kamenitsa	id=g:730688
Kamenitsa	id=g:730689
Kamenitsa	id=g:730690
Kamenitsa	id=g:730691
Kamenitsa	id=g:730692
Kamenitsa	id=g:730693
Kamenitsa	id=g:730694
Kamenik	id=g:730695
Kamenichka Skakavitsa	id=g:730696
Kamenets	id=g:730697
Kamenets	id=g:730698
Kamenets	id=g:730699
Kamenets	id=g:730700
Kamen Dyal	id=g:730701
Kamen Dol	id=g:730702
Kamenchanska	id=g:730703
Roussalka	id=g:730704
Kamenartsi	id=g:730705
Kamenari	id=g:730706
Kamenar	id=g:730707
Kamenar	id=g:730708
Kamenar	id=g:730709
Kamena	id=g:730710
Kamen	id=g:730711
Kamen	id=g:730712
Kamen	id=g:730713
Kamchiyska Planina	id=g:730714
Kamchiya	id=g:730715
Kamchiya	id=g:730716
Kamchiya	id=g:730717
Kamchiya	id=g:730718
Kamburovo	id=g:730719
Kambelevtsi	id=g:730720
Kalugerski Chiflik	id=g:730721
Kalugerovo	id=g:730722
Kalugerovo	id=g:730723
Kalugerovo	id=g:730724
Kalugerovo	id=g:730725
Kalugeritsa	id=g:730726
Kalugerene	id=g:730727
Kalŭeh K’oy	id=g:730728
Kaltinets	id=g:730729
Kaloyantsi	id=g:730730
Obshtina Kaloyanovo	id=g:730731
Kaloyanovo	id=g:730732
Kaloyanovo	id=g:730733
Kaloyanovets Obshtina	id=g:730734
Kaloyanovets	id=g:730735
Kaloyan Obshtina	id=g:730736
Kaloyan	id=g:730737
Kalovo	id=g:730738
Kalotintsi	id=g:730739
Kalotina	id=g:730740
Kalotina	id=g:730741
Kalomen	id=g:730742
Kaloferska Planina	id=g:730743
Kalofer	id=g:730744
Kalnitsa	id=g:730745
Kalnishte	id=g:730746
Kalnik	id=g:730747
Kalkovo	id=g:730748
Kalkas	id=g:730749
Kalitinovo	id=g:730750
Kalishte	id=g:730751
Kalipetrovo	id=g:730752
Kalinovtsi	id=g:730753
Kalino	id=g:730754
Kalinka	id=g:730755
Kalinite	id=g:730756
Kalina	id=g:730757
Kalina	id=g:730758
Kalin	id=g:730759
Kalimok	id=g:730760
Kalimantsi	id=g:730761
Kalimantsi	id=g:730762
Kalimanska Reka	id=g:730763
Kalimanitsa	id=g:730764
Kaliakra	id=g:730765
Kaleytsa	id=g:730766
Kalevishte	id=g:730767
Kaleto	id=g:730768
Kaleto	id=g:730769
Kalenovtsi	id=g:730770
Kalenik	id=g:730771
Kalenik	id=g:730772
Kalen	id=g:730773
Kalekovets	id=g:730774
Kalchovtsi	id=g:730775
Kalchovska	id=g:730776
Kalchish	id=g:730777
Kalchevo	id=g:730778
Kalaydzhii	id=g:730779
Kalaydzhievo	id=g:730780
Kalavashtitsa	id=g:730781
Kalauz Tepe	id=g:730782
Kalamitsa	id=g:730783
Kalakoch	id=g:730784
Kailiyska Reka	id=g:730785
Kadŭnka	id=g:730786
Kadrevitsa	id=g:730787
Kadin Most	id=g:730788
Kadievo	id=g:730789
Kadatzhik	id=g:730790
Kachulka	id=g:730791
Kachova Makhala	id=g:730792
Kabul	id=g:730793
Kableshkovo	id=g:730794
Kableshkovo	id=g:730795
Kableshkovo	id=g:730796
Kabiyuk	id=g:730797
Kabile	id=g:730798
Kabile	id=g:730799
Kabasakal	id=g:730800
Izvortsi	id=g:730801
Izvorsko	id=g:730802
Izvorovo	id=g:730803
Izvorovo	id=g:730804
Izvorovo	id=g:730805
Izvorovo	id=g:730806
Izvorovo	id=g:730807
Izvornik	id=g:730808
Izvor Makhala	id=g:730809
Izvorishte	id=g:730810
Izvorets	id=g:730811
Izvorche	id=g:730812
Izvor	id=g:730813
Izvor	id=g:730814
Izvor	id=g:730815
Izvor	id=g:730816
Izvor	id=g:730817
Izvor	id=g:730818
Izvor	id=g:730819
Iztok	id=g:730820
Anatolikí Rodhópi	id=g:730821
Iztochnik	id=g:730822
Izgrev	id=g:730823
Izgrev	id=g:730824
Izgrev	id=g:730825
Izgrev	id=g:730826
Izgrev	id=g:730827
Izgrev	id=g:730828
Izgrev	id=g:730829
Izgrev	id=g:730830
Izdrimets	id=g:730831
Izbul	id=g:730832
Izbeglii	id=g:730833
Yazovir Ivaylovgrad	id=g:730834
Ivaylovgrad	id=g:730835
Obshtina Ivaylovgrad	id=g:730836
Ivaylovgrad	id=g:730837
Ivaylo	id=g:730838
Ivanyane	id=g:730839
Ivan-Vazovo	id=g:730840
Ivantsov Rŭt	id=g:730841
Ivantsi	id=g:730842
Ivanski Obshtina	id=g:730843
Ivanski	id=g:730844
Ivanski	id=g:730845
Ivanshnitsa	id=g:730846
Ivan Shishmanovo	id=g:730847
Ivanovtsi	id=g:730848
Ivanovtsi	id=g:730849
Ivanovtsi	id=g:730850
Obshtina Ivanovo	id=g:730851
Ivanovo	id=g:730852
Ivanovo	id=g:730853
Ivanovo	id=g:730854
Ivanovo	id=g:730855
Ivankovtsi	id=g:730856
Ivan Kedlik	id=g:730857
Ivanivanovtsi	id=g:730858
Ivanilovtsi	id=g:730859
Ivan Dimov	id=g:730860
Ivancha	id=g:730861
Ivancha	id=g:730862
Ispolin	id=g:730863
Isperikhovo	id=g:730864
Obshtina Isperikh	id=g:730865
Isperikh	id=g:730866
Is’ovtsi	id=g:730867
Iskŭrski Prolom	id=g:730868
Iskŭr	id=g:730869
Rayon Iskŭr	id=g:730870
Iskŭr	id=g:730871
Iskŭr	id=g:730872
Iskŭr	id=g:730873
Iskŭr	id=g:730874
Iskritsa	id=g:730875
Iskril	id=g:730876
Iskretska Reka	id=g:730877
Iskrets	id=g:730878
Iskra	id=g:730879
Iskra	id=g:730880
Iskra	id=g:730881
Iskra	id=g:730882
Iskra	id=g:730883
Isekya	id=g:730884
Irnik	id=g:730885
Irliysko Dere	id=g:730886
Irinetsi	id=g:730887
Irechekovo	id=g:730888
Irechek	id=g:730889
Irantepe	id=g:730890
Irantepe	id=g:730891
Inovo	id=g:730892
Indzhe Voyvoda	id=g:730893
Imrenchevo	id=g:730894
Il’ovskoto	id=g:730896
Iliyuvtsi	id=g:730897
Iliytsa	id=g:730898
Iliysko	id=g:730899
Iliyno	id=g:730900
Iliyna Reka	id=g:730901
Iliykovtsi	id=g:730902
Iliyantsi	id=g:730903
Iliya-Blŭskovo	id=g:730904
Iliya	id=g:730905
Ilitsa	id=g:730906
Ilinitsa	id=g:730907
Ilindentsi	id=g:730908
Ilinden	id=g:730909
Ilinden	id=g:730910
Ilievtsi	id=g:730911
Ilidzhik	id=g:730912
Ilevtsi	id=g:730913
Ilevtsi	id=g:730914
Ilandzhik	id=g:730915
Ilakov Rŭt	id=g:730916
Ikhtimanska Sredna Gora	id=g:730917
Obshtina Ikhtiman	id=g:730918
Ikhtiman	id=g:730919
Igralishte	id=g:730920
Ignatovtsi	id=g:730921
Ignatovtsi	id=g:730922
Ignatovo	id=g:730923
Ignatitsa	id=g:730924
Ignatievo	id=g:730925
Iglovrŭkh	id=g:730926
Iglika	id=g:730927
Iglika	id=g:730928
Iglika	id=g:730929
Iglika	id=g:730930
Iganovo	id=g:730931
Idilevo	id=g:730932
Ichera	id=g:730933
Ibŭr	id=g:730934
Ibŭr	id=g:730935
Ibryam Makhle	id=g:730936
Ibredzhek	id=g:730937
Hocata	id=g:730938
Harmanata	id=g:730939
Gyurgich	id=g:730940
Gyurgevo	id=g:730941
Gyurgevo	id=g:730942
Gyurgenlik	id=g:730943
Gyurgen Bair	id=g:730944
Gyundyuzitsa	id=g:730945
Gyul’ovtsa	id=g:730947
Gyueshevo	id=g:730948
Gyudyurska	id=g:730949
Gŭzera	id=g:730950
Gutsal	id=g:730951
Guslar	id=g:730952
Gusla	id=g:730953
Gŭskovo	id=g:730954
Gushteri	id=g:730955
Gŭrnya	id=g:730956
Gŭrnevtsi	id=g:730957
Gŭrnati	id=g:730958
Obshtina Gŭrmen	id=g:730959
Gŭrmen	id=g:730960
Gurmazovo	id=g:730961
Gurlyano Obshtina	id=g:730962
Gŭrlyano	id=g:730963
Gŭrlo	id=g:730964
Obshtina Gurkovo	id=g:730965
Gurkovo	id=g:730966
Gurkovo	id=g:730967
Gurkovo	id=g:730968
Gurkovo	id=g:730969
Gŭrkovitsa	id=g:730970
Gurgulyat	id=g:730971
Gurgulitsa	id=g:730972
Gŭrdezh	id=g:730973
Gŭrdevtsi	id=g:730974
Gŭrchinovo	id=g:730975
Gŭrbishte	id=g:730976
Gŭrbino	id=g:730977
Gurbanovtsi	id=g:730978
Gŭmzovo	id=g:730979
Gumoshtnik	id=g:730980
Obshtina Gulyantsi	id=g:730981
Gulyantsi	id=g:730982
Gŭlŭbovtsi	id=g:730983
Obshtina Gŭlŭbovo	id=g:730984
Gŭlŭbovo	id=g:730985
Gŭlŭbovo	id=g:730986
Gŭlŭbovo	id=g:730987
Gŭlŭbovo	id=g:730988
Gŭlŭbovo	id=g:730989
Gŭlŭbovo	id=g:730990
Gŭlŭbova Makhala	id=g:730991
Gŭlŭbnik	id=g:730992
Gŭlŭbintsi	id=g:730993
Gŭlŭbinka	id=g:730994
Gŭlŭbets	id=g:730995
Gŭlŭbets	id=g:730996
Gŭlŭbets	id=g:730997
Gŭlŭbari	id=g:730998
Guliyka	id=g:730999
Guliya	id=g:731000
Gugutka	id=g:731001
Gugov Dol	id=g:731002
Gudevitsa	id=g:731003
Gubislav	id=g:731004
Gubesh	id=g:731005
Gŭbene	id=g:731006
Grŭtska	id=g:731007
Grŭncherite	id=g:731008
Grŭncher	id=g:731009
Grŭncharovo	id=g:731010
Grŭncharitsa	id=g:731011
Grŭlska Padina	id=g:731012
Gruevo	id=g:731013
Grŭdski Rŭt	id=g:731014
Obshtina Sredets	id=g:731015
Sredets	id=g:731016
Bozduganovo	id=g:731017
Grŭblevtsi	id=g:731018
