Bollatawa	id=g:1249682
Bakinipitiya	id=g:1250567
Bakinigahawela Vidiya	id=g:1250568
Bakinigahawela	id=g:1250569
Bakinidandugolla	id=g:1250570
Bakiniatta Aru	id=g:1250571
Bakers Farm	id=g:1250572
Bakers Falls	id=g:1250573
Bakamuneulpota	id=g:1250574
Bakamune	id=g:1250575
Bakamuna Wewa	id=g:1250576
Bajjangoda	id=g:1250577
Bahirawakanda	id=g:1250578
Bahirawa	id=g:1250579
Bihiragaldowa	id=g:1250580
Hahundarah	id=g:1250581
Bagure Road Flag	id=g:1250582
Baguregala Number 2	id=g:1250583
Bagureara Number 4	id=g:1250584
Bagureara Number 3	id=g:1250585
Bagureara Number 2	id=g:1250586
Bagure	id=g:1250587
Bagura Oya	id=g:1250588
Bagura Kalapuwa	id=g:1250589
Bagature	id=g:1250590
Bagamuwe Wewa	id=g:1250591
Bagamuwa	id=g:1250592
Bagamati Wewa	id=g:1250593
Baduwila	id=g:1250594
Badu Wewa	id=g:1250595
Baduwewa	id=g:1250596
Baduwatugoda	id=g:1250597
Baduwalkanda	id=g:1250598
Badureliya	id=g:1250599
Baduragala	id=g:1250600
Badungoda	id=g:1250601
Badungala	id=g:1250602
Baduluwela	id=g:1250603
Badulupitiyagama	id=g:1250604
Badulupitiya	id=g:1250605
Badulu Oya	id=g:1250606
Badulugasgedara	id=g:1250607
Baduludena	id=g:1250608
Badullewa	id=g:1250609
Badullegama	id=g:1250610
Badullawala	id=g:1250611
Badulla Oya	id=g:1250612
Badulla Kanda	id=g:1250613
Badulla District	id=g:1250614
Badulla	id=g:1250615
Badulla	id=g:1250616
Badugama	id=g:1250617
Badugama	id=g:1250618
Badugama	id=g:1250619
Baddegedara	id=g:1250620
Baddegama South	id=g:1250621
Baddegama North	id=g:1250622
Baddegama East	id=g:1250623
Baddegama	id=g:1250624
Baddegama	id=g:1250625
Baddegama	id=g:1250626
Baddegama	id=g:1250627
Baddamulla	id=g:1250628
Badawetiya	id=g:1250629
Badaweltota	id=g:1250630
Badariagala Wewa	id=g:1250631
Badapen Ara	id=g:1250632
Badanegedara	id=g:1250633
Badanamure	id=g:1250634
Badanagoda	id=g:1250635
Badanagala	id=g:1250636
Badalmulla	id=g:1250637
Badalkumbura	id=g:1250638
Badalgoda	id=g:1250639
Badalgoda	id=g:1250640
Badalgedara	id=g:1250641
Badalgammedda	id=g:1250642
Badalgama	id=g:1250643
Badalgama Ihala	id=g:1250644
Badalgama	id=g:1250645
Badalgama	id=g:1250646
Badalgama	id=g:1250647
Badalgama	id=g:1250648
Badalgama	id=g:1250649
Badalgama	id=g:1250650
Badalgama	id=g:1250651
Badalgama	id=g:1250652
Badal Ela	id=g:1250653
Bodalagammana	id=g:1250654
Badalagama	id=g:1250655
Badalagama	id=g:1250656
Badahelgoda	id=g:1250657
Badahelawewa	id=g:1250658
Badahela Ranorewa	id=g:1250659
Badahelamulla	id=g:1250660
Badahelagoda	id=g:1250661
Badahelagoda	id=g:1250662
Badahelagama Wewa	id=g:1250663
Badahelagama	id=g:1250664
Badahelagama	id=g:1250665
Badahelagama	id=g:1250666
Badahelagama	id=g:1250667
Badahelagama	id=g:1250668
Badahela	id=g:1250669
Badaheddara	id=g:1250670
Badahalagoda	id=g:1250671
Badagomuwa	id=g:1250672
Badagiriya Tank	id=g:1250673
Badagiriya Colony	id=g:1250674
Badagane	id=g:1250675
Badagane	id=g:1250676
Badagama Forest Reserve	id=g:1250677
Badabeddewa	id=g:1250678
Badabeddegama	id=g:1250679
Badabedde	id=g:1250680
Badabadda	id=g:1250681
Badabadda	id=g:1250682
Badabadda	id=g:1250683
Back Bay	id=g:1250684
Boburugama	id=g:1250685
Babarenda South II	id=g:1250686
Babarenda South I	id=g:1250687
Babarenda North	id=g:1250688
Babarenda Central	id=g:1250689
Aryana Kulam	id=g:1250690
Ayuwandama	id=g:1250691
Ayr	id=g:1250692
Ayliyadichenai	id=g:1250693
Ayiyatigewewa	id=g:1250694
Ayiwela	id=g:1250695
Ayittiyamalai	id=g:1250696
Ayiniyankankani	id=g:1250697
Ayil Kulam	id=g:1250698
Ayli	id=g:1250699
Ayiladi Kulam	id=g:1250700
Ayiladi Kulam	id=g:1250701
Ayiladi	id=g:1250702
Ayanankai	id=g:1250703
Ayagama	id=g:1250704
Ayagama	id=g:1250705
Ayagama	id=g:1250706
Awulbodale	id=g:1250707
Awukonagoda	id=g:1250708
Awukane Vihare	id=g:1250709
Awukana Vihara	id=g:1250710
Awiscombe	id=g:1250711
Awathari Moddai	id=g:1250712
Awariwatta	id=g:1250713
Awaranshati Kulam	id=g:1250714
Awarana Kulam	id=g:1250715
Awaragoda Wewa	id=g:1250716
Avulegama	id=g:1250717
Avudangawa	id=g:1250718
Avoca	id=g:1250719
Avissawella	id=g:1250720
Awissawella	id=g:1250721
Avington	id=g:1250722
Averiyagahagalge	id=g:1250723
Averikadu	id=g:1250724
Avasawe Kulam	id=g:1250725
Avaregodde	id=g:1250726
Awarantulawa	id=g:1250727
Avaran Kulam	id=g:1250728
Avarankulam	id=g:1250729
Avarankal	id=g:1250730
Avarana Kulam	id=g:1250731
Avaram Villu	id=g:1250732
Ayarampatitivu	id=g:1250733
Ava Point	id=g:1250734
Avanam	id=g:1250735
Avaddaveli	id=g:1250736
Augusta	id=g:1250737
Augric	id=g:1250738
Atweltota	id=g:1250739
Atuwagalla	id=g:1250740
Aturuwella	id=g:1250741
Aturuwella	id=g:1250742
Athuruwela	id=g:1250743
Aturuwala	id=g:1250744
Asturupolayagama	id=g:1250745
Aturupana	id=g:1250746
Aturumanda	id=g:1250747
Aturukurulenne	id=g:1250748
Aturugiriya	id=g:1250749
Aturaliya	id=g:1250750
Aturaliya	id=g:1250751
Athura	id=g:1250752
Atupotdeniya	id=g:1250753
Atulugama	id=g:1250754
Atulugama Sinhalese	id=g:1250755
Atukoralekanda	id=g:1250756
Atukoralayagama	id=g:1250757
Atugoda	id=g:1250758
Atugoda	id=g:1250759
Atu-Ela	id=g:1250760
Attupella	id=g:1250761
Attudawa	id=g:1250762
Attuchenai	id=g:1250763
Attimoddai Kulam	id=g:1250764
Attimoddai Kulam	id=g:1250765
Attimoddai	id=g:1250766
Attikulama	id=g:1250767
Attikulama	id=g:1250768
Attikulama	id=g:1250769
Attikulama	id=g:1250770
Attikulama	id=g:1250771
Attikulama	id=g:1250772
Attikulama	id=g:1250773
Attikkuli	id=g:1250774
Attikkull	id=g:1250775
Attidiya	id=g:1250776
Attavilluwa	id=g:1250777
Attavillu Forest Reserve	id=g:1250778
Attavillu Forest Reserve	id=g:1250779
Attavillu	id=g:1250780
Attaragolla Wewa	id=g:1250781
Attaragoda	id=g:1250782
Attaragama Hunnana-oya	id=g:1250783
Attaragama	id=g:1250784
Attaragallewa	id=g:1250785
Attaragalla	id=g:1250786
Attaragalla	id=g:1250787
Attapolankada Wewa	id=g:1250788
Attapitiya	id=g:1250789
Attan Wewa	id=g:1250790
Attangane Wewa	id=g:1250791
Attangane	id=g:1250792
Attanayalu Oya	id=g:1250793
Attanayala	id=g:1250794
Attanayakagammedda	id=g:1250795
Attanapola Wewa	id=g:1250796
Attanapola	id=g:1250797
Attanapola	id=g:1250798
Attanapitiya	id=g:1250799
Attanakumbura	id=g:1250800
Attanakadawela	id=g:1250801
Attanakadawala	id=g:1250802
Attanagalla	id=g:1250803
Attanagoda	id=g:1250804
Attanagaskatuwa	id=g:1250805
Attanagalu Oya	id=g:1250806
Attanagalla	id=g:1250807
Attampettia	id=g:1250808
Attambagahakandura	id=g:1250809
Attalai Tank	id=g:1250810
Attaditivu	id=g:1250811
Attadithotem	id=g:1250812
Atorewa Wewa	id=g:1250813
Atolu Kulam	id=g:1250814
Atlanta	id=g:1250815
Ativalpotana Wewa	id=g:1250816
Athirahapitiya	id=g:1250817
Atikaddu Kulam	id=g:1250818
Atigala	id=g:1250819
Athymoddai Kulam	id=g:1250820
Athurumithuru Wewa	id=g:1250821
Athurumithurugala	id=g:1250822
Athurumithuru Ara	id=g:1250823
Aththuvaddai	id=g:1250824
Atho Wewa	id=g:1250825
Athimale Colony	id=g:1250826
Athgala	id=g:1250827
Atherton	id=g:1250828
Atherfield Estate	id=g:1250829
Athdathbendiwawa	id=g:1250830
Athbetta Wewa	id=g:1250831
Atha Villu	id=g:1250832
Athaudagama	id=g:1250833
Atharagalla	id=g:1250834
Athanakadawela Oya	id=g:1250835
Athali Kulam	id=g:1250836
Athagama	id=g:1250837
Atgalla	id=g:1250838
Atgalgoda	id=g:1250839
Ataweerawewa	id=g:1250840
Atawarata Wewa	id=g:1250841
Atawarala Wewa	id=g:1250842
Atawarala	id=g:1250843
Atawarala	id=g:1250844
Atawarala	id=g:1250845
Atawalmada	id=g:1250846
Ataudakanda	id=g:1250847
Ataudagama Ela	id=g:1250848
Ataudagama	id=g:1250849
Ataudagama	id=g:1250850
Atara Villu	id=g:1250851
Atapattu Siyambalewa	id=g:1250852
Atapattugama	id=g:1250853
Atanikita	id=g:1250854
Atanchikulam	id=g:1250855
Acamune	id=g:1250856
Atallawela	id=g:1250857
Atalla	id=g:1250858
Atale	id=g:1250859
Atale	id=g:1250860
Atale	id=g:1250861
Atale	id=g:1250862
Atalawa	id=g:1250863
Atalawa	id=g:1250864
Atalahua Point	id=g:1250865
Atakalanpanne	id=g:1250866
Atahaulhena	id=g:1250867
Atadahewatugoda	id=g:1250868
Atabrigama	id=g:1250869
Atabendi Wewa	id=g:1250870
Atabendiwewa	id=g:1250871
Atabage Pallegama	id=g:1250872
Atabage Oya	id=g:1250873
Asweddunwela	id=g:1250874
Asweddumwelagama	id=g:1250875
Aswaddumegama	id=g:1250876
Aswedduma	id=g:1250877
Aswedduma	id=g:1250878
Aswedduma	id=g:1250879
Aswayabendiwewa	id=g:1250880
Aswalapitiya	id=g:1250881
Aswahawathuna Wewa	id=g:1250882
Assennawatta	id=g:1250883
Assedume Wewa	id=g:1250884
Asseddunwela	id=g:1250885
Asseddungoda	id=g:1250886
Assedduma	id=g:1250887
Assedduma	id=g:1250888
Assedduma	id=g:1250889
Assedduma	id=g:1250890
Assedduma	id=g:1250891
Asirikgama	id=g:1250892
Aspokuna	id=g:1250893
Asokaramana	id=g:1250894
Asmagoda	id=g:1250895
Asmadala	id=g:1250896
Asiragoda	id=g:1250897
Asingammedda	id=g:1250898
Asikulam	id=g:1250899
Asideniya	id=g:1250900
Asgiriya	id=g:1250901
Asgiriya	id=g:1250902
Asgiriwalpola	id=g:1250903
Asgangula	id=g:1250904
Ascot	id=g:1250905
Asarappu Wewa	id=g:1250906
Asanakotuwa	id=g:1250907
Asamanakanda	id=g:1250908
Asamanakanda	id=g:1250909
Asaippillai Kulam	id=g:1250910
Aruwewa	id=g:1250911
Aruvichena South	id=g:1250912
Aruvi Aru	id=g:1250913
Aruppola	id=g:1250914
Aruppala	id=g:1250915
Aruppola	id=g:1250916
Arunagama	id=g:1250917
Arunachalam Polwatta Colony	id=g:1250918
Arumukattanputukulam	id=g:1250919
Arumugathakudiyiruppu	id=g:1250920
Aralu Bulu Nelli Reserve	id=g:1250921
Arukwatta Oya	id=g:1250922
Arukwatta	id=g:1250923
Arukwatta South	id=g:1250924
Arukuveli	id=g:1250925
Arukpassa	id=g:1250926
Arukmulla	id=g:1250927
Arukgoda	id=g:1250928
Arukgammana	id=g:1250929
Arukarkudah	id=g:1250930
Aruggoda	id=g:1250931
Arugampuleliya	id=g:1250932
Arugam Kulam	id=g:1250933
Arugam Kalapu	id=g:1250934
Arugam Bay	id=g:1250935
Arugam Bay	id=g:1250936
Artiadimunai	id=g:1250937
Arthi Moddai	id=g:1250938
Arslena	id=g:1250939
Arasanwewa	id=g:1250940
Arsanagar	id=g:1250941
Arratenna	id=g:1250943
Arnhall	id=g:1250944
Armitage Hill	id=g:1250945
Arlalai	id=g:1250946
Arketi Aru	id=g:1250947
Ariyarmadam	id=g:1250948
Ariyaripulam	id=g:1250949
Ariyakurisuttakulam	id=g:1250950
Ariyanachchimadu	id=g:1250951
Ariyamadu	id=g:1250952
Ariyalpodda Kulam	id=g:1250953
Ariyakandan Kulam	id=g:1250954
Ariyagama Wewa	id=g:1250955
Arivichenai North	id=g:1250956
Aris Kulam	id=g:1250957
Arippuveddukulam	id=g:1250958
Arippu Reef	id=g:1250959
Arippu	id=g:1250960
Arippu	id=g:1250961
Ariara Murippu Kulam	id=g:1250962
Arian Veli	id=g:1250963
Arian Veli	id=g:1250964
Ariyalai East	id=g:1250965
Ariyalai	id=g:1250966
Argyll	id=g:1250967
Ardross	id=g:1250968
Ardlaw	id=g:1250969
Ardallie	id=g:1250970
Arcadia	id=g:1250971
Arawwawala	id=g:1250972
Arawwala Oya	id=g:1250973
Arawegoda	id=g:1250974
Arawatta	id=g:1250975
Arawakumbura	id=g:1250976
Arawa	id=g:1250977
Arawa	id=g:1250978
Aravawatte	id=g:1250979
Aratumedilla	id=g:1250980
Arattan Ela	id=g:1250981
Arattanagoda	id=g:1250982
Arattana Udagammedda	id=g:1250983
Arattana	id=g:1250984
Aratota	id=g:1250985
Arasonkeni Kulam	id=g:1250986
Araseadi Kulam	id=g:1250987
Arasapura Kulam	id=g:1250988
Arasanwewa	id=g:1250989
Arasaditivu	id=g:1250990
Arasadichenai	id=g:1250991
Arasadi	id=g:1250992
Arasaddi	id=g:1250993
Arapatta	id=g:1250994
Arapolakanda	id=g:1250995
Arapattai	id=g:1250996
Arapatta Ela	id=g:1250997
Arapangama	id=g:1250998
Aranwela	id=g:1250999
Aranwala	id=g:1251000
Aranuwa Dola	id=g:1251001
Arampitiya	id=g:1251002
Arankele	id=g:1251003
Arangoda Ela	id=g:1251004
Arangamuwa Wewa	id=g:1251005
Arangamuwa Wewa	id=g:1251006
Arangalla	id=g:1251007
Arangala Point	id=g:1251008
Arangala	id=g:1251009
Arangala	id=g:1251010
Arangala	id=g:1251011
Arandara	id=g:1251012
Arandara	id=g:1251013
Aranayaka	id=g:1251014
Arampola	id=g:1251015
Aramanagolla	id=g:1251016
Arambepola	id=g:1251017
Arambepola	id=g:1251018
Arambegodella	id=g:1251019
Arambegama	id=g:1251020
Arambegama	id=g:1251021
Arambegama	id=g:1251022
Arambe	id=g:1251023
Aramba Oya	id=g:1251024
Aramangoda	id=g:1251025
Aramandakatuwa	id=g:1251026
Aramadu Wewa	id=g:1251027
Arama West	id=g:1251028
Araly	id=g:1251029
Araluwinna Ara	id=g:1251030
Araluwinna	id=g:1251031
Araluwewa	id=g:1251032
Aralutalawa	id=g:1251033
Aralupitiya	id=g:1251034
Aralugahawewa Pahala	id=g:1251035
Arali West	id=g:1251036
Arali South	id=g:1251037
Arali North	id=g:1251038
Araly East	id=g:1251039
Aralaganwila Wewa	id=g:1251040
Arakyala	id=g:1251041
Arakawila	id=g:1251042
Arakawila	id=g:1251043
Arakagoda	id=g:1251044
Arasan Kulam	id=g:1251045
Aragoda	id=g:1251046
Aragama	id=g:1251047
Araddana Wewa	id=g:1251048
Arachermudan	id=g:1251049
Arachchi Wewa	id=g:1251050
Arachchivillu	id=g:1251051
Arachchimuruppu Kulam	id=g:1251052
Arachchimulla	id=g:1251053
Arachchimulla	id=g:1251054
Arachchikumbura	id=g:1251055
Arachchikulam	id=g:1251056
Arachchikattuwa Wewa	id=g:1251057
Arachchikattuwa	id=g:1251058
Arachchikattuwa	id=g:1251059
Arachchikanda	id=g:1251060
Arachchigama	id=g:1251061
Arabokka	id=g:1251062
Araboda	id=g:1251063
Arabboda	id=g:1251064
Arabboda	id=g:1251065
Apthorpe	id=g:1251066
Appuwewa	id=g:1251067
Appukuttigama	id=g:1251068
Appugama	id=g:1251069
Appuchcha Pokuna	id=g:1251070
Appallagoda	id=g:1251071
Appakkuttikinattadi	id=g:1251072
Appagama Wewa	id=g:1251073
Aparakka	id=g:1251074
Anwetiyaya Wewa	id=g:1251075
Anwarama	id=g:1251076
Anuragoda	id=g:1251077
Anuradhapura Sanctuary	id=g:1251078
Anuradhapura Preservation Scheme	id=g:1251079
Anuradhapura District	id=g:1251080
Anuradhapura	id=g:1251081
Anumetigama	id=g:1251082
Anumetigama	id=g:1251083
Anukkanwila	id=g:1251084
Anukkanpitiya	id=g:1251085
Anukkanhena	id=g:1251086
Anukkangala	id=g:1251087
Anukkane	id=g:1251088
Anukkane	id=g:1251089
Anukkana	id=g:1251090
Anukkana	id=g:1251091
Antonville	id=g:1251092
Antonimelingikulam	id=g:1251093
Antonian Kulam	id=g:1251094
Antayadi	id=g:1251095
Antanantidai	id=g:1251096
Anoeman Theertham	id=g:1251097
Anningkande	id=g:1251098
Annifield	id=g:1251099
Anniesland	id=g:1251100
Annfield	id=g:1251101
Annatevanvayal	id=g:1251102
Annatevanmadu	id=g:1251103
Annasiwatte Wewa	id=g:1251104
Annasigala	id=g:1251105
Annapoorani	id=g:1251106
Annandale	id=g:1251107
Annammakulam	id=g:1251108
Annamalai	id=g:1251109
Annamalai	id=g:1251110
Annaletchemey	id=g:1251111
Annaletchamy	id=g:1251112
Ankuttankulama Wewa	id=g:1251113
Ankuttankulama	id=g:1251114
Ankuruppu Wewa	id=g:1251115
Ankumbura-Udagama	id=g:1251116
Ankumbura Pallegama	id=g:1251117
Ankulawila	id=g:1251118
Ankokawala	id=g:1251119
Ankendawa	id=g:1251120
Ankendagolla	id=g:1251121
Ankande Colony	id=g:1251122
Ankande	id=g:1251123
Ankada	id=g:1251124
Aninchiyankulam	id=g:1251125
Aniakande	id=g:1251126
Anhettigama	id=g:1251127
Anghandiya	id=g:1251128
Anhandigoda	id=g:1251129
Anguruwellewa	id=g:1251130
Anguruwella	id=g:1251131
Anguruwella	id=g:1251132
Anguruwela	id=g:1251133
Anguruwawala	id=g:1251134
Anguruwatota	id=g:1251135
Anguruwagala Pahala	id=g:1251136
Anguruwagala Ihala	id=g:1251137
Angurukandeyaya	id=g:1251138
Angurukandagara	id=g:1251139
Angurahela	id=g:1251140
Angunuwara Wewa	id=g:1251141
Angunna	id=g:1251142
Angune Wewa	id=g:1251143
Angunawila	id=g:1251144
Angunawala	id=g:1251145
Angunapelessa Wewa	id=g:1251146
Angunakola Wewa	id=g:1251147
Angunakola Wewa	id=g:1251148
Angunakolawewa	id=g:1251149
Angunakola Wala	id=g:1251150
Angunakolapelessa Wewa	id=g:1251151
Angunakolapelessa	id=g:1251152
Angunakolapelessa	id=g:1251153
Angunakolapelessa	id=g:1251154
Angunachiya Kulama	id=g:1251155
Angunachchiya	id=g:1251156
Anguluwa	id=g:1251157
Angulugalla	id=g:1251158
Angulugaha	id=g:1251159
Angulmaduwa	id=g:1251160
Angulana	id=g:1251161
Angulana	id=g:1251162
Angroowelle	id=g:1251163
Angamuwa Ela	id=g:1251164
Angamuwa	id=g:1251165
Angomuwa	id=g:1251166
Angomugama	id=g:1251167
Angodakanda	id=g:1251168
Angodai Vette	id=g:1251169
Angoda	id=g:1251170
Angoda	id=g:1251171
Angoda	id=g:1251172
Angoda	id=g:1251173
Angoda	id=g:1251174
Angoda	id=g:1251175
Angittankulama	id=g:1251176
Angampitiya	id=g:1251177
Anganiruppugala	id=g:1251178
Angangoda	id=g:1251179
Anganaketiya	id=g:1251180
Anganaketiya	id=g:1251181
Angamuwa	id=g:1251182
Angampitiya	id=g:1251183
Angamone New	id=g:1251184
Angamole	id=g:1251185
Angammana	id=g:1251186
Angammana	id=g:1251187
Angamedilla Yoda Ela	id=g:1251188
Angamedilla Yoda Ela	id=g:1251189
Angamedilla	id=g:1251190
Angakkadawala	id=g:1251191
Angagoda	id=g:1251192
Anekattiya	id=g:1251193
Anduwawala	id=g:1251194
Andawala Ela	id=g:1251195
Anduwaketiyawa	id=g:1251196
Andurubebila	id=g:1251197
Andurangoda	id=g:1251198
Andupelena	id=g:1251199
Adupe	id=g:1251200
Andunoruwa Wewa	id=g:1251201
Andunoruwawela	id=g:1251202
Andungama Palkumbura	id=g:1251203
Andugoda	id=g:1251204
Andottawa	id=g:1251205
Andoluwa	id=g:1251206
Andoluwa	id=g:1251207
Andolu Ganga	id=g:1251208
Andoled Uwa	id=g:1251209
Andiya Wewa	id=g:1251210
Andiyapuliyankulam	id=g:1251211
Andiyankulama	id=g:1251212
Andiyangama Wewa	id=g:1251213
Andiyamalatenna	id=g:1251214
Andiya Kulam	id=g:1251215
Andiya Kulam	id=g:1251216
Andiyakalla	id=g:1251217
Andiyakadawala	id=g:1251218
Andiyagoda	id=g:1251219
Andiyagata Tank	id=g:1251220
Andiyagama Wewa	id=g:1251221
Andiyagala Wewa	id=g:1251222
Andiyagalahinna	id=g:1251223
Andiyagala	id=g:1251224
Andiyagala	id=g:1251225
Andiyagala	id=g:1251226
Andiyagala	id=g:1251227
Andiyagala	id=g:1251228
Andiyagala	id=g:1251229
Andiya	id=g:1251230
Andiveli Kulam	id=g:1251231
Andiramada	id=g:1251232
Andinnapatha Wewa	id=g:1251233
Andinnapatha Ela	id=g:1251234
Andimunai	id=g:1251235
Andimulla	id=g:1251236
Andimuddai Kulam	id=g:1251237
Andihindagolla	id=g:1251238
Andigoda	id=g:1251239
Andigedara Wewa	id=g:1251240
Andigedara	id=g:1251241
Andigedara	id=g:1251242
Andigamulla Wewa	id=g:1251243
Andigama	id=g:1251244
Andigama	id=g:1251245
Andigama	id=g:1251246
Andigama	id=g:1251247
Andideniya	id=g:1251248
Andiawela	id=g:1251249
Andiatenna	id=g:1251250
Andiambalam Walpola	id=g:1251251
Andiambalama	id=g:1251252
Andiambalama	id=g:1251253
Ande Wewa	id=g:1251254
Anderson	id=g:1251255
Anderiya Kulam	id=g:1251256
Andeniya	id=g:1251257
Andella Oye Tank	id=g:1251258
Andella Oya	id=g:1251259
Andawala	id=g:1251260
Andawalayaya	id=g:1251261
Andawalagama	id=g:1251262
Andawala	id=g:1251263
Andawala	id=g:1251264
Andawala	id=g:1251265
Anda Ulpota	id=g:1251266
Andarewa	id=g:1251267
Andarawewa	id=g:1251268
Andara Wewa	id=g:1251269
Andara Wewa	id=g:1251270
Andara Wewa	id=g:1251271
Andara Wewa	id=g:1251272
Andara Wewa	id=g:1251273
Andarawewa	id=g:1251274
Andarawewa	id=g:1251275
Andarawewa	id=g:1251276
Andarawewa	id=g:1251277
Andarawewa	id=g:1251278
Andarawewa	id=g:1251279
Andarawewa	id=g:1251280
Anderawewa	id=g:1251281
Andarawewa	id=g:1251282
Andarapane	id=g:1251283
Andarakatuwatta	id=g:1251284
Andarakala Kalapuwa	id=g:1251285
Andaragollewa Wewa	id=g:1251286
Andaragollewa	id=g:1251287
Andaragollewa	id=g:1251288
Andaragolla Ela	id=g:1251289
Andaragasyaya	id=g:1251290
Andaragaspitiya	id=g:1251291
Andaragasmulla	id=g:1251292
Andaradeniya	id=g:1251293
Andaradeniya	id=g:1251294
Andapolakanda	id=g:1251295
Andapana	id=g:1251296
Andoluwa	id=g:1251297
Andanpahura	id=g:1251298
Andankulam Forest Reserve	id=g:1251299
Andan Kulam	id=g:1251300
Andan Kulam	id=g:1251301
Andan Kulam	id=g:1251302
Andankulam	id=g:1251303
Andankulam	id=g:1251304
Andankulam	id=g:1251305
Andankani	id=g:1251306
Andangodde	id=g:1251307
Andanawa	id=g:1251308
Andanankatuwa Wewa	id=g:1251309
Andanankattuwa Wewa	id=g:1251310
Andanankattuwa	id=g:1251311
Andanankattuwa	id=g:1251312
Andana Kulam	id=g:1251313
Andameanmalai	id=g:1251314
Andaluwa	id=g:1251315
Andalu Mahante	id=g:1251316
Andalugoda	id=g:1251317
Andalla Wewa	id=g:1251318
Andalla	id=g:1251319
Andahena Wewa	id=g:1251320
Andahena	id=g:1251321
Andagala Alut Wewa	id=g:1251322
Andagala	id=g:1251323
Andagala	id=g:1251324
Andagahanatota	id=g:1251325
Andadolagama	id=g:1251326
Andadola	id=g:1251327
Andadola	id=g:1251328
Ancoombra	id=g:1251329
Ancient Site	id=g:1251330
Anchor	id=g:1251331
Anchanwambuwa	id=g:1251332
Anchan Wambu Aar	id=g:1251333
Anawilundawa Wewa	id=g:1251334
Anawilundawa	id=g:1251335
Anaulundawa	id=g:1251336
Anattegoda	id=g:1251337
Anaolondewa	id=g:1251338
Anaolondewa	id=g:1251339
Anaolondewa	id=g:1251340
Anaolanda Wewa	id=g:1251341
Anaolanda Kulam	id=g:1251342
Anantarpuliyankulam	id=g:1251343
Anandapotane Wewa	id=g:1251344
Anamaduwa Wewa	id=g:1251345
Anamaduwa Forest Reserve	id=g:1251346
Anamaduwa	id=g:1251347
Analkaddimady	id=g:1251348
Analkaddimady	id=g:1251349
Analaitivu	id=g:1251350
Analaitivu	id=g:1251351
Anakkal Kulam	id=g:1251352
Anaketawewa	id=g:1251353
Anaivilunthamadu	id=g:1251354
Anaiviluntan Kulam	id=g:1251355
Anaiviluntan	id=g:1251356
Anaivilunthan Kulam	id=g:1251357
Strait of Anaiwasal	id=g:1251358
Anaivananaki	id=g:1251359
Anaitivu	id=g:1251360
Anaisuddapottanai	id=g:1251361
Anaisuddakaddu Kulam	id=g:1251362
Anaisuddakaddukulam	id=g:1251363
Anaisetha Kulam	id=g:1251364
Anaiputoo Kulam	id=g:1251365
Anaippapan	id=g:1251366
Anaipapan Kulam	id=g:1251367
Anaipapan Kulam	id=g:1251368
Anaipanthy	id=g:1251369
Anaikutti	id=g:1251370
Anaikutti	id=g:1251371
Anaikkoddai	id=g:1251372
Anaikkidanku	id=g:1251373
Anaikaddimadu	id=g:1251374
Anaikaddimadu	id=g:1251375
Amuwatugoda	id=g:1251376
Amutavai Villu	id=g:1251377
Amutankulam	id=g:1251378
Amuthagoda	id=g:1251379
Amurthavelly	id=g:1251380
Amurdalechchimi	id=g:1251381
Amupitiya	id=g:1251382
Amupitiya	id=g:1251383
Amunwetiya	id=g:1251384
Amunu Wewa	id=g:1251385
Amunuwewa	id=g:1251386
Amunuwetiya	id=g:1251387
Amunuwetiya	id=g:1251388
Amunuwela	id=g:1251389
Amunuwela	id=g:1251390
Amunutenna	id=g:1251391
Amunupure	id=g:1251392
Amunupura	id=g:1251393
Amunumulla Oya	id=g:1251394
Amunumulla	id=g:1251395
Amunumulla	id=g:1251396
Amunumulla	id=g:1251397
Amunumulla	id=g:1251398
Amunukumbura	id=g:1251399
Amunukole	id=g:1251400
Amunukole	id=g:1251401
Amunukole	id=g:1251402
Amunukole	id=g:1251403
Amunukole	id=g:1251404
Anumakole	id=g:1251405
Amunukole	id=g:1251406
Amunukole	id=g:1251407
Amunakole	id=g:1251408
Amunugoda	id=g:1251409
Amunugaskolle Wewa	id=g:1251410
Amunugama Wewa	id=g:1251411
Amunugama	id=g:1251412
Amunugama	id=g:1251413
Amunugama	id=g:1251414
Amunugama	id=g:1251415
Amunugama	id=g:1251416
Amunugama	id=g:1251417
Amunugama	id=g:1251418
Amunugama	id=g:1251419
Amunudahaya	id=g:1251420
Amunubendawewa	id=g:1251421
Amunubendawa Wewa	id=g:1251422
Amunewewa	id=g:1251423
Amunewala	id=g:1251424
Amunekuttiya	id=g:1251425
Amunekumbura	id=g:1251426
Amunekandura	id=g:1251427
Amuna Wewa	id=g:1251428
Amuna Wewa	id=g:1251429
Amuna Wewa	id=g:1251430
Amunaparapuwa Wewa	id=g:1251431
Amunakole	id=g:1251432
Amunakaluwa Wewa	id=g:1251433
Amunakale	id=g:1251434
Amuna	id=g:1251435
Amuhenkanda	id=g:1251436
Amugoda	id=g:1251437
Amugoda	id=g:1251438
Amugala	id=g:1251439
Ampittiakanda	id=g:1251440
Ampitiya	id=g:1251441
Ampitiya Pallegama	id=g:1251442
Ampitiya	id=g:1251443
Ampitiya	id=g:1251444
Ampitiya	id=g:1251445
Ampitigodde	id=g:1251446
Ampitigoda	id=g:1251447
Ampitigama	id=g:1251448
Ampitigala	id=g:1251449
Ampitiatenne	id=g:1251450
