La Salina	id=g:3677769
La Ilusión	id=g:3678718
La Ilusión	id=g:3678719
La Ilusión	id=g:3678720
La Ilusión	id=g:3678721
La Iguara	id=g:3678722
La Idea	id=g:3678723
La Idea	id=g:3678724
La Idalia	id=g:3678725
La Iberia	id=g:3678726
La Ibaguereña	id=g:3678727
La Humareda	id=g:3678728
La Huila	id=g:3678729
La Hoya	id=g:3678730
La Horrueta	id=g:3678731
Alto La Horqueta	id=g:3678732
La Horqueta	id=g:3678733
La Horqueta	id=g:3678734
La Horqueta	id=g:3678735
La Horqueta	id=g:3678736
La Horqueta	id=g:3678737
La Horqueta	id=g:3678738
Quebrada La Hondura	id=g:3678739
La Hondura	id=g:3678740
La Hondura	id=g:3678741
Quebrada La Hondita	id=g:3678742
Quebrada de La Honda Pequeña	id=g:3678743
Río La Honda	id=g:3678744
Quebrada La Honda	id=g:3678745
Quebrada de La Honda	id=g:3678746
Quebrada La Honda	id=g:3678747
Quebrada La Honda	id=g:3678748
Quebrada La Honda	id=g:3678749
Quebrada La Honda	id=g:3678750
Quebrada La Honda	id=g:3678751
Quebrada La Honda	id=g:3678752
Quebrada La Honda	id=g:3678753
Quebrada La Honda	id=g:3678754
Quebrada La Honda	id=g:3678755
Quebrada La Honda	id=g:3678756
Quebrada La Honda	id=g:3678757
Quebrada La Honda	id=g:3678758
Quebrada La Honda	id=g:3678759
Lomas de La Honda	id=g:3678760
Ciénaga La Honda	id=g:3678761
Cerros de La Honda	id=g:3678762
Alto La Honda	id=g:3678763
Alto La Honda	id=g:3678764
La Honda	id=g:3678765
La Honda	id=g:3678766
La Honda	id=g:3678767
La Honda	id=g:3678768
La Honda	id=g:3678769
La Honda	id=g:3678770
La Honda	id=g:3678771
La Honda	id=g:3678772
La Honda	id=g:3678773
La Holgazana	id=g:3678774
La Holanda	id=g:3678775
La Holanda	id=g:3678776
La Hiliera	id=g:3678777
La Hidalguía	id=g:3678778
La Herrera	id=g:3678779
Alto La Herradura	id=g:3678780
La Herradura	id=g:3678781
La Herradura	id=g:3678782
La Herradura	id=g:3678783
La Herradura	id=g:3678784
La Herradura	id=g:3678785
La Herradura	id=g:3678786
La Herradura	id=g:3678787
Caño La Hermosa	id=g:3678788
La Hermosa	id=g:3678789
La Hermosa	id=g:3678790
La Hermosa	id=g:3678791
La Helida	id=g:3678792
La Haya	id=g:3678793
Quebrada La Habana	id=g:3678794
La Habana	id=g:3678795
La Habana	id=g:3678796
La Habana	id=g:3678797
La Habana	id=g:3678798
La Habana	id=g:3678799
La Habana	id=g:3678800
La Habana	id=g:3678801
Quebrada Lagunitas	id=g:3678802
Lagunitas	id=g:3678803
Lagunitas	id=g:3678804
Lagunita	id=g:3678805
Lagunita	id=g:3678806
Lagunillas	id=g:3678807
Río Lagunilla	id=g:3678808
Quebrada Lagunilla	id=g:3678809
Lagunilla	id=g:3678810
Lagunilla	id=g:3678811
Loganilla	id=g:3678812
Lagunilla	id=g:3678813
Lagunetas	id=g:3678814
Lagunetas	id=g:3678815
Laguneta	id=g:3678816
Laguneral	id=g:3678817
Lagunazo	id=g:3678818
Alto de la Laguna Verde	id=g:3678819
Arroyo Laguna Grande	id=g:3678820
Laguna Flor	id=g:3678821
Laguna de Ortices	id=g:3678822
Quebrada Laguna	id=g:3678823
Laguna	id=g:3678824
La Guinea	id=g:3678825
La Guinea	id=g:3678826
La Guinea	id=g:3678827
La Guinea	id=g:3678828
La Guinchera	id=g:3678829
Cuchilla La Guija	id=g:3678830
La Guerrera	id=g:3678831
La Guayana	id=g:3678832
La Guayacana	id=g:3678833
La Guatilla	id=g:3678834
Quebrada La Guaruma	id=g:3678835
La Guaripa	id=g:3678836
La Guardia	id=g:3678837
La Guardia	id=g:3678838
La Guardia	id=g:3678839
La Guardia	id=g:3678840
La Guaracura	id=g:3678841
Río Laguanda	id=g:3678842
Quebrada La Guama	id=g:3678843
Isla La Guama	id=g:3678844
La Gualdronera	id=g:3678845
Península de La Guajira	id=g:3678846
Departamento de La Guajira	id=g:3678847
La Guajira	id=g:3678848
La Guajira	id=g:3678849
La Guaira	id=g:3678850
La Guaira	id=g:3678851
La Guafilla	id=g:3678852
La Guafilla	id=g:3678853
Ciénaga La Guadua	id=g:3678854
La Griselda	id=g:3678855
La Grifa	id=g:3678856
La Grecia	id=g:3678857
La Gran Vista	id=g:3678858
La Gran Vía	id=g:3678859
La Gran Vía	id=g:3678860
La Granjita	id=g:3678861
La Granja	id=g:3678862
La Granja	id=g:3678863
La Granja	id=g:3678864
La Granja	id=g:3678865
La Granja	id=g:3678866
La Granja	id=g:3678867
La Granja	id=g:3678868
La Granja	id=g:3678869
La Granja	id=g:3678870
La Granja	id=g:3678871
La Granja	id=g:3678872
La Granja	id=g:3678873
La Granja	id=g:3678874
La Granja	id=g:3678875
La Granja	id=g:3678876
Cienagas La Grande	id=g:3678877
Ciénaga La Grande	id=g:3678878
La Grande	id=g:3678879
La Gran Bretaña	id=g:3678880
La Granada	id=g:3678881
La Gradenia	id=g:3678882
La Graciela	id=g:3678883
La Graciela	id=g:3678884
La Gracia	id=g:3678885
La Gorra	id=g:3678886
La Gorgona	id=g:3678887
Quebrada La Gómez	id=g:3678888
La Gómez	id=g:3678889
La Goleta	id=g:3678890
La Glorieta	id=g:3678891
La Gloria Vieja	id=g:3678892
La Gloria Vieja	id=g:3678893
Punta de La Gloria	id=g:3678894
La Gloria	id=g:3678895
La Gloria	id=g:3678896
La Gloria	id=g:3678897
La Gloria	id=g:3678898
La Gloria	id=g:3678899
La Gloria	id=g:3678900
La Gloria	id=g:3678901
La Gloria	id=g:3678902
La Gloria	id=g:3678903
La Gloria	id=g:3678904
La Gloria	id=g:3678905
La Gloria	id=g:3678906
La Gloria	id=g:3678907
La Gloria	id=g:3678908
La Gloria	id=g:3678909
La Gloria	id=g:3678910
La Gloria	id=g:3678911
La Gloria	id=g:3678912
La Gloria	id=g:3678913
La Girona	id=g:3678914
La Giralda	id=g:3678915
La Gaviota	id=g:3678916
Río Lagarto	id=g:3678917
Caño Lagartijas	id=g:3678918
Estero Lagartera	id=g:3678919
Lagartera	id=g:3678920
Lagartera	id=g:3678921
La Garlopa	id=g:3678922
Punta de La Garita	id=g:3678923
La Garita	id=g:3678924
La Garita	id=g:3678925
La Gallina	id=g:3678926
La Gallera	id=g:3678927
Quebrada La Gallega	id=g:3678928
La Gallardera	id=g:3678929
La Galera	id=g:3678930
La Gabriela	id=g:3678931
La Fundación	id=g:3678932
Quebrada La Fuente	id=g:3678933
La Fuente	id=g:3678934
La Fuente	id=g:3678935
La Fruta	id=g:3678936
La Frontera	id=g:3678937
La Frontera	id=g:3678938
La Frontera	id=g:3678939
La Frontera	id=g:3678940
Quebrada La Fría	id=g:3678941
Quebrada La Fría	id=g:3678942
La Fría	id=g:3678943
La Fresneda	id=g:3678944
La Fragüita	id=g:3678945
La Fragüita	id=g:3678946
Picos de La Fragua	id=g:3678947
La Fragua	id=g:3678948
Quebrada La Fragosa	id=g:3678949
Sabana La Forzosa	id=g:3678950
La Fortuna	id=g:3678951
La Fortuna	id=g:3678952
La Fortuna	id=g:3678953
La Fortuna	id=g:3678954
La Fortuna	id=g:3678955
La Fortuna	id=g:3678956
La Fortuna	id=g:3678957
La Fortuna	id=g:3678958
La Fortaleza	id=g:3678959
La Fortaleza	id=g:3678960
La Fonda	id=g:3678961
Quebrada La Florida	id=g:3678962
Ciénaga La Florida	id=g:3678963
La Florida	id=g:3678964
La Florida	id=g:3678965
La Florida	id=g:3678966
La Florida	id=g:3678967
La Florida	id=g:3678968
La Florida	id=g:3678969
La Florida	id=g:3678970
La Florida	id=g:3678971
La Florida	id=g:3678972
La Florida	id=g:3678973
La Florida	id=g:3678974
La Florida	id=g:3678975
La Florida	id=g:3678976
La Florida	id=g:3678977
La Florida	id=g:3678978
La Florida	id=g:3678979
La Florida	id=g:3678980
La Florida	id=g:3678981
La Florida	id=g:3678982
La Florida	id=g:3678983
La Florida	id=g:3678984
La Florida	id=g:3678985
La Florida	id=g:3678986
La Florida	id=g:3678987
La Florida	id=g:3678988
La Florida	id=g:3678989
La Florida	id=g:3678990
La Florida	id=g:3678991
La Florida	id=g:3678992
La Florida	id=g:3678993
La Florida	id=g:3678994
La Florida	id=g:3678995
La Florida	id=g:3678996
La Florida	id=g:3678997
La Florida	id=g:3678998
La Florida	id=g:3678999
La Florida	id=g:3679000
La Florida	id=g:3679001
La Florida	id=g:3679002
La Florida	id=g:3679003
La Florida	id=g:3679004
La Florida	id=g:3679005
La Florida	id=g:3679006
La Florida	id=g:3679007
La Florida	id=g:3679008
La Florida	id=g:3679009
Quebrada La Floresta	id=g:3679010
Quebrada La Floresta	id=g:3679011
La Floresta	id=g:3679012
La Floresta	id=g:3679013
La Floresta	id=g:3679014
La Floresta	id=g:3679015
La Floresta	id=g:3679016
La Floresta	id=g:3679017
La Floresta	id=g:3679018
La Floresta	id=g:3679019
La Floresta	id=g:3679020
La Floresta	id=g:3679021
La Floresta	id=g:3679022
La Floresta	id=g:3679023
La Floresta	id=g:3679024
La Floresta	id=g:3679025
La Floresta	id=g:3679026
La Floresta	id=g:3679027
La Flor de la Guajira	id=g:3679028
Altos La Flojera	id=g:3679029
Alto La Flecha	id=g:3679030
La Fiscala	id=g:3679031
La Finca	id=g:3679032
Quebrada La Finaria	id=g:3679033
La Fijansa	id=g:3679034
La Figueroa	id=g:3679035
Islote de La Fiesta	id=g:3679036
Quebrada La Fiebre	id=g:3679037
La Ferrería	id=g:3679038
Caño La Ferrán	id=g:3679039
La Feria	id=g:3679040
La Felisa	id=g:3679041
La Felicidad	id=g:3679042
La Fe	id=g:3679043
La Fe	id=g:3679044
La Fe	id=g:3679045
La Fe	id=g:3679046
La Fe	id=g:3679047
Farsalia	id=g:3679048
La Falúa	id=g:3679049
Quebrada de La Falda	id=g:3679050
La Experiencia	id=g:3679051
La Evidencia	id=g:3679052
La Evidencia	id=g:3679053
La Estrella	id=g:3679054
La Estrella	id=g:3679055
La Estrella	id=g:3679056
La Estrella	id=g:3679057
La Estrella	id=g:3679058
Hacienda La Estrella	id=g:3679059
La Estrella	id=g:3679060
La Estrella	id=g:3679061
La Estrella	id=g:3679062
La Estrella	id=g:3679063
La Estrella	id=g:3679064
La Estrella	id=g:3679065
La Estrella	id=g:3679066
La Estrella	id=g:3679067
La Estrella	id=g:3679068
La Estrella	id=g:3679069
La Estrella	id=g:3679070
La Estrella	id=g:3679071
La Esterlina	id=g:3679072
La Estancia Vieja	id=g:3679073
Quebrada La Estancia	id=g:3679074
La Estancia	id=g:3679075
La Estancia	id=g:3679076
La Estancia	id=g:3679077
La Estancia	id=g:3679078
La Estancia	id=g:3679079
La Estancia	id=g:3679080
La Estampa	id=g:3679081
La Estación	id=g:3679082
La Estación	id=g:3679083
La Estación	id=g:3679084
La Estación	id=g:3679085
La Estación	id=g:3679086
La Estación	id=g:3679087
La Estación	id=g:3679088
La Estación	id=g:3679089
La Estación	id=g:3679090
La Estación	id=g:3679091
La Estación	id=g:3679092
La Estación	id=g:3679093
La Estación	id=g:3679094
Espriella	id=g:3679095
Quebrada La Esperanza	id=g:3679096
Loma La Esperanza	id=g:3679097
Isla La Esperanza	id=g:3679098
Cerro La Esperanza	id=g:3679099
Caño La Esperanza	id=g:3679100
La Esperanza	id=g:3679101
La Esperanza	id=g:3679102
La Esperanza	id=g:3679103
La Esperanza	id=g:3679104
La Esperanza	id=g:3679105
La Esperanza	id=g:3679106
La Esperanza	id=g:3679107
La Esperanza	id=g:3679108
La Esperanza	id=g:3679109
La Esperanza	id=g:3679110
La Esperanza	id=g:3679111
La Esperanza	id=g:3679112
La Esperanza	id=g:3679113
La Esperanza	id=g:3679114
La Esperanza	id=g:3679115
La Esperanza	id=g:3679116
La Esperanza	id=g:3679117
La Esperanza	id=g:3679118
La Esperanza	id=g:3679119
La Esperanza	id=g:3679120
La Esperanza	id=g:3679121
La Esperanza	id=g:3679122
La Esperanza	id=g:3679123
La Esperanza	id=g:3679124
La Esperanza	id=g:3679125
La Esperanza	id=g:3679126
La Esperanza	id=g:3679127
La Esperanza	id=g:3679128
La Esperanza	id=g:3679129
La Esperanza	id=g:3679130
La Esperanza	id=g:3679131
La Esperanza	id=g:3679132
La Esperanza	id=g:3679133
La Esperanza	id=g:3679134
La Esperanza	id=g:3679135
La Esperanza	id=g:3679136
La Esperanza	id=g:3679137
La Esperanza	id=g:3679138
La Esmeralda	id=g:3679139
La Esperanza	id=g:3679140
La Esperanza	id=g:3679141
La Esperanza	id=g:3679142
La Esperanza	id=g:3679143
La Esperanza	id=g:3679144
La Esperanza	id=g:3679145
La Esperanza	id=g:3679146
La Esperanza	id=g:3679147
La Esperanza	id=g:3679148
La Esperanza	id=g:3679149
La Esperanza	id=g:3679150
La Esperanza	id=g:3679151
La Esperanza	id=g:3679152
La Esperanza	id=g:3679153
La Esperanza	id=g:3679154
La Esperanza	id=g:3679155
La Esperanza	id=g:3679156
La Esperanza	id=g:3679157
La Esperanza	id=g:3679158
La Esperanza	id=g:3679159
La Esperanza	id=g:3679160
La Esperanza	id=g:3679161
La Esperanza	id=g:3679162
La Esperanza	id=g:3679163
La Esperanza	id=g:3679164
La Esperanza	id=g:3679165
La Esperanza	id=g:3679166
La Esperanza	id=g:3679167
La Esperanza	id=g:3679168
La Esperanza	id=g:3679169
La Esperanza	id=g:3679170
La Esperanza	id=g:3679171
La Esperanza	id=g:3679172
La Esperanza	id=g:3679173
La Esperanza	id=g:3679174
La Esperanza	id=g:3679175
La Esperanza	id=g:3679176
La Esperanza	id=g:3679177
La Esperanza	id=g:3679178
La Esperanza	id=g:3679179
La Esperanza	id=g:3679180
La Esperanza	id=g:3679181
La Esperanza	id=g:3679182
La Esperanza	id=g:3679183
La Esperanza	id=g:3679184
La Esperanza	id=g:3679185
La Esperanza	id=g:3679186
La Esperanza	id=g:3679187
La Esperanza	id=g:3679188
La Esperanza	id=g:3679189
La Esperanza	id=g:3679190
La Esperanza	id=g:3679191
La Esperanza	id=g:3679192
La Española	id=g:3679193
Quebrada de La Esmeralda	id=g:3679194
Quebrada La Esmeralda	id=g:3679195
Quebrada La Esmeralda	id=g:3679196
Caño La Esmeralda	id=g:3679197
La Esmeralda	id=g:3679198
La Esmeralda	id=g:3679199
La Esmeralda	id=g:3679200
La Esmeralda	id=g:3679201
La Esmeralda	id=g:3679202
La Esmeralda	id=g:3679203
La Esmeralda	id=g:3679204
La Esmeralda	id=g:3679205
La Esmeralda	id=g:3679206
La Esmeralda	id=g:3679207
La Esmeralda	id=g:3679208
La Esmeralda	id=g:3679209
La Esmeralda	id=g:3679210
La Esmeralda	id=g:3679211
La Esmeralda	id=g:3679212
La Esmeralda	id=g:3679213
La Esmeralda	id=g:3679214
La Esmeralda	id=g:3679215
La Esmeralda	id=g:3679216
La Esmeralda	id=g:3679217
La Esmeralda	id=g:3679218
La Esmeralda	id=g:3679219
La Esmeralda	id=g:3679220
La Esmeralda	id=g:3679221
La Esmeralda	id=g:3679222
La Esmeralda	id=g:3679223
La Esmeralda	id=g:3679224
La Esmeralda	id=g:3679225
La Esmeralda	id=g:3679226
La Esmeralda	id=g:3679227
La Esmeralda	id=g:3679228
La Esmeralda	id=g:3679229
La Esmeralda	id=g:3679230
La Esmeralda	id=g:3679231
La Esmeralda	id=g:3679232
La Esmeralda	id=g:3679233
La Escuela	id=g:3679234
Las Escudillas	id=g:3679235
La Escuadra	id=g:3679236
Quebrada La Escocia	id=g:3679237
La Ermita	id=g:3679238
La Ermita	id=g:3679239
La Erica	id=g:3679240
Isla La Envidia	id=g:3679241
La Envidia	id=g:3679242
La Envidia	id=g:3679243
La Envidia	id=g:3679244
La Envidia	id=g:3679245
Cuchilla La Ensenada	id=g:3679246
Ciénaga La Ensenada	id=g:3679247
La Ensenada	id=g:3679248
La Ensenada	id=g:3679249
La Ensenada	id=g:3679250
Río La Enea	id=g:3679251
Punta La Enea	id=g:3679252
La Enea	id=g:3679253
La Enea	id=g:3679254
La Enea	id=g:3679255
La Encarnación	id=g:3679256
Lomas de La Encaramada	id=g:3679257
Caño La Emma	id=g:3679258
La Elvira	id=g:3679259
La Elvira	id=g:3679260
La Elsa	id=g:3679261
La Elisa	id=g:3679262
La Elisa	id=g:3679263
La Elba	id=g:3679264
La Economía	id=g:3679265
Quebrada La Dulce	id=g:3679266
La Duda	id=g:3679267
Ladrillos	id=g:3679268
Ladrilleros	id=g:3679269
La Draga	id=g:3679270
La Dormida	id=g:3679271
Quebrada La Dorada	id=g:3679272
Quebrada La Dorada	id=g:3679273
La Dorada	id=g:3679274
La Dorada	id=g:3679275
La Dorada	id=g:3679276
La Dorada	id=g:3679277
La Dorada	id=g:3679278
La Dorada	id=g:3679279
La Donjuana	id=g:3679280
La Dominga	id=g:3679281
La Dominga	id=g:3679282
La Doctrina	id=g:3679283
Loma La Divisa	id=g:3679284
Cuchilla de La Dieciocho	id=g:3679285
La Dicha	id=g:3679286
La Dicha	id=g:3679287
La Diana	id=g:3679288
La Diana	id=g:3679289
La Despensa	id=g:3679290
La Despensa	id=g:3679291
La Despensa	id=g:3679292
La Desgracia	id=g:3679293
La Derrota	id=g:3679294
Ladera de La Travesía	id=g:3679295
La Depresión	id=g:3679296
La Delicias Ariporo	id=g:3679297
La Delicia	id=g:3679298
Quebrada La Delfina	id=g:3679299
La Delfina	id=g:3679300
La Defensa	id=g:3679301
La Defensa	id=g:3679302
La Defensa	id=g:3679303
Río de La Danta	id=g:3679304
La Danta	id=g:3679305
La Danta	id=g:3679306
La Danta	id=g:3679307
La Dalia	id=g:3679308
La Dalia	id=g:3679309
La Dalia	id=g:3679310
La Dalia	id=g:3679311
La Curva	id=g:3679312
Loma La Cureña	id=g:3679313
La Curana	id=g:3679314
Curasica	id=g:3679315
La Cuña	id=g:3679316
La Cumbre	id=g:3679317
La Cumbre	id=g:3679318
La Cumbre	id=g:3679319
Raudal La Culebra	id=g:3679320
Quebrada La Culebra	id=g:3679321
Laguna La Culebra	id=g:3679322
Cuchilla La Culebra	id=g:3679323
Caño La Culebra	id=g:3679324
La Culebra	id=g:3679325
La Culebra	id=g:3679326
Punta La Cueva	id=g:3679327
Alto La Cueva	id=g:3679328
La Cueva	id=g:3679329
La Cueva	id=g:3679330
La Cueva	id=g:3679331
La Cueva	id=g:3679332
La Cueva	id=g:3679333
La Cuesta	id=g:3679334
La Cuesta	id=g:3679335
Cuchilla de Lacudore	id=g:3679336
Quebrada de La Cuchilla	id=g:3679337
La Cuchilla	id=g:3679338
La Cuchilla	id=g:3679339
La Cuchilla	id=g:3679340
La Cuchilla	id=g:3679341
La Cuchilla	id=g:3679342
La Cuchilla	id=g:3679343
La Cuchilla	id=g:3679344
Alto de La Cuche	id=g:3679345
La Cubierta	id=g:3679346
La Cubanita	id=g:3679347
La Cuba	id=g:3679348
La Cruz del Guayabo	id=g:3679349
La Cruz de Jinete	id=g:3679350
La Cruzada	id=g:3679351
La Cruzada	id=g:3679352
Río La Cruz	id=g:3679353
Punta La Cruz	id=g:3679354
Ciénaga de La Cruz	id=g:3679355
Ciénaga La Cruz	id=g:3679356
Ciénaga La Cruz	id=g:3679357
Ciénaga La Cruz	id=g:3679358
Cerro de La Cruz	id=g:3679359
Cerro La Cruz	id=g:3679360
Caño La Cruz	id=g:3679361
Alto de La Cruz	id=g:3679362
Alto de La Cruz	id=g:3679363
Alto de La Cruz	id=g:3679364
Alto de La Cruz	id=g:3679365
Alto de La Cruz	id=g:3679366
Alto de La Cruz	id=g:3679367
Alto La Cruz	id=g:3679368
Alto La Cruz	id=g:3679369
La Cruz	id=g:3679370
La Cruz	id=g:3679371
La Cruz	id=g:3679372
La Cruz	id=g:3679373
La Cruz	id=g:3679374
La Cruz	id=g:3679375
La Cruz	id=g:3679376
La Cruz	id=g:3679377
La Cruz	id=g:3679378
La Cruz	id=g:3679379
La Cruz	id=g:3679380
La Cruz	id=g:3679381
La Cruces	id=g:3679382
La Cristina	id=g:3679383
Quebrada Cristalina	id=g:3679384
Quebrada La Cristalina	id=g:3679385
La Cristalina	id=g:3679386
La Cristalina	id=g:3679387
La Cristalina	id=g:3679388
La Cristalina	id=g:3679389
La Cristalina	id=g:3679390
La Cristalina	id=g:3679391
La Cotuda	id=g:3679392
Quebrada La Costa	id=g:3679393
La Costa	id=g:3679394
Estación La Cortés	id=g:3679395
La Correa	id=g:3679396
Ciénaga La Coroza	id=g:3679397
La Corona	id=g:3679398
La Corona	id=g:3679399
La Corona	id=g:3679400
La Corocita	id=g:3679401
Alto La Cordillera	id=g:3679402
Cordillera	id=g:3679403
La Cordillera	id=g:3679404
La Cordillera	id=g:3679405
San Carlos	id=g:3679406
La Cordialidad	id=g:3679407
La Coqueta	id=g:3679408
La Coquera	id=g:3679409
La Copa	id=g:3679410
La Consulta Tres	id=g:3679411
Ciénaga La Consulta	id=g:3679412
La Consulta	id=g:3679413
La Consulta	id=g:3679414
La Constancia	id=g:3679415
La Constancia	id=g:3679416
La Constancia	id=g:3679417
La Consolida	id=g:3679418
La Conquista	id=g:3679419
La Conquista	id=g:3679420
La Conquista	id=g:3679421
La Conquista	id=g:3679422
La Coneja	id=g:3679423
La Concordia	id=g:3679424
La Concordia	id=g:3679425
La Concordia	id=g:3679426
Quebrada La Concepción	id=g:3679427
Isla de La Concepción	id=g:3679428
Alto de La Concepción	id=g:3679429
La Concepción	id=g:3679430
La Concepción	id=g:3679431
La Concepción	id=g:3679432
La Concepción	id=g:3679433
La Concepción	id=g:3679434
La Concepción	id=g:3679435
La Concepción	id=g:3679436
La Concepción	id=g:3679437
La Concepción	id=g:3679438
La Concepción	id=g:3679439
La Concepción	id=g:3679440
La Concepción	id=g:3679441
La Concepción	id=g:3679442
La Concepción	id=g:3679443
La Concepción	id=g:3679444
La Concepción	id=g:3679445
La Concepción	id=g:3679446
La Concepción	id=g:3679447
La Concepción	id=g:3679448
La Concepción	id=g:3679449
La Concepción	id=g:3679450
Quebrada La Comunidad	id=g:3679451
La Compuerta	id=g:3679452
La Compañía	id=g:3679453
La Compañía	id=g:3679454
La Comba	id=g:3679455
La Comarca	id=g:3679456
La Coloradas	id=g:3679457
Quebrada La Colorada	id=g:3679458
Ciénaga La Colorada	id=g:3679459
La Colorada	id=g:3679460
La Colorada	id=g:3679461
La Colorada	id=g:3679462
La Colorada	id=g:3679463
La Colonia	id=g:3679464
La Colonia	id=g:3679465
La Colonia	id=g:3679466
La Colonia	id=g:3679467
La Colonia	id=g:3679468
La Colonia	id=g:3679469
La Colonia	id=g:3679470
La Colombia	id=g:3679471
La Colmena	id=g:3679472
La Colcha	id=g:3679473
La Colcha	id=g:3679474
La Codicia	id=g:3679475
Laguna de La Cocha	id=g:3679476
La Cocha	id=g:3679477
La Cocha	id=g:3679478
La Clavellina	id=g:3679479
La Clarita	id=g:3679480
Río La Clara	id=g:3679481
La Clara	id=g:3679482
La Ciudad	id=g:3679483
La Cita	id=g:3679484
La Cira	id=g:3679485
Cuchilla La Cimitarra	id=g:3679486
La Cimarrona	id=g:3679487
La Cima	id=g:3679488
La Cigarra	id=g:3679489
Poza La Cienaguita	id=g:3679490
La Cienaguita	id=g:3679491
La Ciénaguita	id=g:3679492
La Ciénaga	id=g:3679493
La Ciénaga	id=g:3679494
Laguna La Churumbela	id=g:3679495
Cerro La Churuca	id=g:3679496
La Chupachupa	id=g:3679497
Quebrada La Chumba	id=g:3679498
La Chula	id=g:3679499
La Chucua	id=g:3679500
Quebrada La Chorrera	id=g:3679501
Quebrada La Chorrera	id=g:3679502
Quebrada Chorrera	id=g:3679503
La Chorrera	id=g:3679504
La Chorrera	id=g:3679505
La Chorrera	id=g:3679506
La Chorrera	id=g:3679507
La Chorrera	id=g:3679508
La Chorrera	id=g:3679509
La Chorrera	id=g:3679510
La Chorrera	id=g:3679511
La Chorrera	id=g:3679512
La Choclina	id=g:3679513
La Chiquita	id=g:3679514
La Chingolita	id=g:3679515
Río La China	id=g:3679516
Alto La China	id=g:3679517
La China	id=g:3679518
La China	id=g:3679519
La China	id=g:3679520
La China	id=g:3679521
Quebrada La Chicharra	id=g:3679522
La Chica	id=g:3679523
La Charanga	id=g:3679524
Cuchilla La Chapola	id=g:3679525
Quebrada La Chapa	id=g:3679526
Cordillera de La Chapa	id=g:3679527
Cerro La Chapa	id=g:3679528
La Chapa	id=g:3679529
La Chapa	id=g:3679530
La Chapa	id=g:3679531
La Chapa	id=g:3679532
La Chapa	id=g:3679533
La Chapa	id=g:3679534
Hato La Chamuscada	id=g:3679535
La Chamba	id=g:3679536
