County Ditch Number Nintysix	id=g:5022599
County Lake	id=g:5023249
County Line Cemetery	id=g:5023250
County Line Cemetery	id=g:5023251
County Line Cemetery	id=g:5023252
County Line State Wildlife Management Are	id=g:5023253
County Park Number Four	id=g:5023254
County Park Number One	id=g:5023255
County Park Number Three	id=g:5023256
County Park Number Three	id=g:5023257
County Park Number Two	id=g:5023258
County Park Number Two	id=g:5023259
County Road 50 Trail System	id=g:5023260
County School Number One Hundred	id=g:5023261
Courthouse Lake	id=g:5023262
Courthouse Park	id=g:5023263
Courtland	id=g:5023264
Courtland (historical)	id=g:5023265
Courtland Bay	id=g:5023266
Courtland Cemetery	id=g:5023267
Courtland Evangelical Church	id=g:5023268
Courtland Post Office	id=g:5023269
Courtland Rec Ball Park	id=g:5023270
Courtland, City of	id=g:5023271
Township of Courtland	id=g:5023272
Courtney Lake	id=g:5023273
Couwette Group Pond Dam	id=g:5023274
Cove	id=g:5023275
Cove Bay	id=g:5023276
Covenant Cemetery	id=g:5023277
Covenant Church	id=g:5023278
Covenant Church	id=g:5023279
Covenant Church Cemetery	id=g:5023280
Covenant Family Church	id=g:5023281
Covenant Life Church	id=g:5023282
Covenant Life School	id=g:5023283
Covered Bridge	id=g:5023284
Covill	id=g:5023285
Cow Bay	id=g:5023286
Cow Creek	id=g:5023287
Cottonwood, City of	id=g:5023288
Cow Lake	id=g:5023289
Cow Lake	id=g:5023290
Cow Lake	id=g:5023291
Cowan Lake	id=g:5023292
Cowans Brook	id=g:5023293
Cow Horn Lake	id=g:5023294
Cowern School	id=g:5023295
Cowley Lake	id=g:5023296
Cox Lake	id=g:5023297
Coxey Pond	id=g:5023298
Coyote Creek	id=g:5023299
Lake Cowdrey	id=g:5023300
Coyote Creek	id=g:5023301
Cozy Corner Campground	id=g:5023302
Crab Creek	id=g:5023303
Crab Lake	id=g:5023304
Crackel Dam	id=g:5023305
Crackel Dam	id=g:5023306
Cradle of Curling in Minnesota Historical Marker	id=g:5023307
Crag Lake	id=g:5023308
Craig Lake	id=g:5023309
Craigville	id=g:5023310
Cramer	id=g:5023311
Cramer Homestead Lake	id=g:5023312
Cramer Island	id=g:5023313
Cramer Lake	id=g:5023314
Cramer Lake	id=g:5023315
Crams Point	id=g:5023316
Cranberry Bay	id=g:5023317
Cranberry Creek	id=g:5023318
Crab Lake	id=g:5023319
Cranberry Creek	id=g:5023320
Cranberry Island	id=g:5023321
Cranberry Lake	id=g:5023322
Cranberry Lake	id=g:5023323
Cranberry Lake	id=g:5023324
Cranberry Lake	id=g:5023325
Cranberry Lake	id=g:5023326
Cranberry Lake	id=g:5023327
Cranberry Lake	id=g:5023328
Cranberry Lake	id=g:5023329
Cranberry Lake	id=g:5023330
Cranberry Lake	id=g:5023331
Cranberry Lake	id=g:5023332
Cranberry Lake	id=g:5023333
Cranberry Lake	id=g:5023334
Cranberry Lake	id=g:5023335
Cranberry Lake	id=g:5023336
Cranberry Lake	id=g:5023337
Cranberry Lake	id=g:5023338
Cranberry Lake	id=g:5023339
Cranberry Lake	id=g:5023340
Cranberry Lake	id=g:5023341
Cranberry Wildlife Management Area	id=g:5023342
Crandall Cemetery	id=g:5023343
Crandall Lake	id=g:5023344
Crane Community Chapel	id=g:5023345
Crane Creek	id=g:5023346
Crane Creek	id=g:5023347
Cranberry Lake	id=g:5023348
Crane Creek	id=g:5023349
Crane Creek Cemetery	id=g:5023350
Crane Island	id=g:5023351
Crane Lake	id=g:5023352
Crane Lake	id=g:5023353
Crane Lake	id=g:5023354
Crane Lake	id=g:5023355
Crane Lake	id=g:5023356
Crane Lake	id=g:5023357
Crane Lake Chapel	id=g:5023358
Crane Lake Lookout Tower	id=g:5023359
Crane Lake Post Office	id=g:5023360
Township of Crane Lake	id=g:5023361
Crane Park	id=g:5023362
Crappie Lake	id=g:5023363
Township of Crate	id=g:5023364
Crato Lake	id=g:5023365
Cravath Lake	id=g:5023366
Crawford Island	id=g:5023367
Crawford Lake	id=g:5023368
Crawford Lake	id=g:5023369
Crawford Lake School	id=g:5023370
Cream Lake	id=g:5023371
Credit River	id=g:5023372
Crane Creek School	id=g:5023373
Township of Credit River	id=g:5023374
Creek Lake	id=g:5023375
Creeper Lake	id=g:5023376
Crellin Creek	id=g:5023377
Credit River	id=g:5023378
Crescent Beach	id=g:5023379
Crescent Beach Methodist Cemetery	id=g:5023380
Crescent Lake	id=g:5023381
Crescent Lake	id=g:5023382
Crescent Lake	id=g:5023383
Crescent Lake Campground	id=g:5023384
Crescent Park	id=g:5023385
Crescent Park	id=g:5023386
Cresson	id=g:5023387
Cresson (historical)	id=g:5023388
Crest Lake	id=g:5023389
Crestlawn Memorial Garden	id=g:5023390
Crestview Manor Health Care	id=g:5023391
Crest View Elementary School	id=g:5023392
Crestview School	id=g:5023393
Crestwood School	id=g:5023394
Cretin High School	id=g:5023395
Cripple Creek	id=g:5023396
Lake Crellin	id=g:5023397
Cripple Creek	id=g:5023398
Cripple Lake	id=g:5023399
Crocket Lake	id=g:5023400
Crocodile Lake	id=g:5023401
Crocodile River	id=g:5023402
Crippled Deer Lake	id=g:5023403
Crocus Park	id=g:5023404
Crody Lake	id=g:5023405
Croft Mine	id=g:5023406
Croftville	id=g:5023407
Crogan Lake	id=g:5023408
Croix Estates	id=g:5023409
Lac la Croix	id=g:5023410
Township of Croke	id=g:5023411
Cromwell	id=g:5023412
Cromwell Lookout Tower	id=g:5023413
Cromwell State Wildlife Management Area	id=g:5023414
Cromwell, City of	id=g:5023415
Township of Cromwell	id=g:5023416
Crone Island	id=g:5023417
Crook Lake	id=g:5023418
Crook Lake	id=g:5023419
Crook School	id=g:5023420
Crooked Brook	id=g:5023421
Crocus Park	id=g:5023422
Crooked Creek	id=g:5023423
Crooked Creek	id=g:5023424
Crooked Creek	id=g:5023425
Crooked Creek	id=g:5023426
Crooked Creek	id=g:5023427
Crooked Creek R-2 Dam	id=g:5023428
Crooked Creek S1-B Dam	id=g:5023429
Township of Crooked Creek	id=g:5023430
Crooked Lake	id=g:5023431
Crooked Lake	id=g:5023432
Crooked Lake	id=g:5023433
Crooked Lake	id=g:5023434
Crooked Lake	id=g:5023435
Crooked Lake	id=g:5023436
Crooked Lake	id=g:5023437
Crooked Lake	id=g:5023438
Crooked Lake	id=g:5023439
Crooked Lake	id=g:5023440
Crooked Lake	id=g:5023441
Crooked Lake	id=g:5023442
Crooked Lake	id=g:5023443
Crooked Lake	id=g:5023444
Crooked Lake	id=g:5023445
Crooked Lake	id=g:5023446
Crooked Lake	id=g:5023447
Crooked Lake	id=g:5023448
Crooked Lake	id=g:5023449
Crooked Lake	id=g:5023450
Crooked Lake	id=g:5023451
Crooked Lake	id=g:5023452
Crooked Lake	id=g:5023453
Crooked Lake	id=g:5023454
Crooked Lake	id=g:5023455
Crooked Lake Ditch	id=g:5023456
Crooked Lake Impoundment	id=g:5023457
Crooked Lake Trail	id=g:5023458
Township of Crooked Lake	id=g:5023459
Crooked Lakebed	id=g:5023460
Crooked Road State Wildlife Management Area	id=g:5023461
Crooked Slough	id=g:5023462
Crookneck Lake	id=g:5023463
Township of Crooks	id=g:5023464
Crookston	id=g:5023465
Crookston Junction	id=g:5023466
Crookston Lake	id=g:5023467
Crookston Municipal Airport-Kirkwood Field	id=g:5023468
Crookston, City of	id=g:5023469
Township of Crookston	id=g:5023470
Cropless Lake	id=g:5023471
Crosby	id=g:5023472
Crosby Beach	id=g:5023473
Crosby Lake	id=g:5023474
Crosby, City of	id=g:5023475
Township of Crosby	id=g:5023476
Crosier Cemetery	id=g:5023477
Crosier Seminary	id=g:5023478
Cross Bay Lake	id=g:5023479
Cross Evangelical Lutheran Church	id=g:5023480
Cross Lake	id=g:5023481
Cross Lake	id=g:5023482
Cross Lake	id=g:5023483
Cross Lake	id=g:5023484
Cross Lake	id=g:5023485
Cross Lake	id=g:5023486
Cross Lake Cemetery	id=g:5023487
Cross Lake Church	id=g:5023488
Cross Lake Dam	id=g:5023489
Cross Lake School	id=g:5023490
Cross River	id=g:5023491
Crooked Creek S-3 Dam	id=g:5023492
Cross River	id=g:5023493
Cross River	id=g:5023494
Cross River Hall	id=g:5023495
Cross River Landing	id=g:5023496
Cross River Number Three Dam	id=g:5023497
Cross of Calvary Lutheran Church	id=g:5023498
Cross of Christ Church	id=g:5023499
Cross of Christ Lutheran Church	id=g:5023500
Cross of Glory Church	id=g:5023501
Cross of Glory Lutheran Church	id=g:5023502
Crosscut Lake	id=g:5023503
Crosse State Wildlife Management Area	id=g:5023504
Crosslake Post Office	id=g:5023505
Crosslake, City of	id=g:5023506
Crossman Point	id=g:5023507
Crossroads Care Center	id=g:5023508
Crossroads Church	id=g:5023509
Crossroads College	id=g:5023510
Crossroads Evangelical Free Church	id=g:5023511
Crossroads Shopping Center	id=g:5023512
Crossroads Shopping Center	id=g:5023513
Crossways Lake	id=g:5023514
Crosswinds Church	id=g:5023515
Crow Creek	id=g:5023516
Cross River Lake	id=g:5023517
Crow Creek	id=g:5023518
Crow Creek	id=g:5023519
Crow Lake	id=g:5023520
Crow Lake Cemetery	id=g:5023521
Crow Lake Church	id=g:5023522
Township of Crow Lake	id=g:5023523
Crow Point	id=g:5023524
Crow River	id=g:5023525
Crow River	id=g:5023526
Crow Lake	id=g:5023527
Crow River Cemetery	id=g:5023528
Crow River Cemetery	id=g:5023529
Crow River Church	id=g:5023530
Crow River Church	id=g:5023531
Crow River Country Club	id=g:5023532
Crow River Post Office (historical)	id=g:5023533
Crow River Recreational Area	id=g:5023535
Crow River Reservoir	id=g:5023536
Crow River Reservoir	id=g:5023537
Crow River Reservoir (historical)	id=g:5023538
Township of Crow River	id=g:5023539
Crow Spring	id=g:5023540
Crow Spring County Park	id=g:5023541
Crow Wing	id=g:5023542
Crow Wing 8th Lake Dam	id=g:5023543
Crow Wing Church	id=g:5023544
Crow Wing County	id=g:5023545
Crow Wing Lake	id=g:5023546
Crow Wing Lake	id=g:5023547
Township of Crow Wing Lake	id=g:5023548
Crow Wing Number 5 Lake Dam	id=g:5023549
Crow Wing River	id=g:5023550
Crow River Cemetery	id=g:5023551
Crow Wing River Dam	id=g:5023552
Crow Wing School	id=g:5023553
Crow Wing State Forest	id=g:5023554
Township of Crow Wing	id=g:5023555
Crow-Hassan County Park	id=g:5023556
Crowduck Island	id=g:5023557
Crowley School	id=g:5023558
Crown	id=g:5023559
Crown Creek	id=g:5023560
Crown Hill Cemetery	id=g:5023561
Crown Lake	id=g:5023562
Crown Lake	id=g:5023563
Crown Point	id=g:5023564
Crown Post Office (historical)	id=g:5023565
Croxton Mine	id=g:5023566
Croxton Pond	id=g:5023567
Crucifixion Cemetery	id=g:5023568
Cruiser Lake	id=g:5023569
Crum Lake	id=g:5023570
Crystal	id=g:5023571
Crystal Airport	id=g:5023572
Crystal Bay	id=g:5023573
Crystal Bay	id=g:5023574
Township of Crystal Bay	id=g:5023575
Crystal Creek	id=g:5023576
Crow Wing River Cemetery	id=g:5023577
Crystal Creek	id=g:5023578
Crystal Creek	id=g:5023579
Crystal Creek	id=g:5023580
Crystal Heights School	id=g:5023581
Crystal Lake	id=g:5023582
Crystal Lake	id=g:5023583
Crystal Lake	id=g:5023584
Crystal Lake	id=g:5023585
Crystal Lake	id=g:5023586
Crystal Lake	id=g:5023587
Crystal Lake	id=g:5023588
Crystal Lake	id=g:5023589
Crystal Lake	id=g:5023590
Crystal Lake	id=g:5023591
Crystal Lake	id=g:5023592
Crystal Lake	id=g:5023593
Crystal Lake	id=g:5023594
Crystal Lake	id=g:5023595
Crystal Lake Cemetery	id=g:5023596
Crystal Lake Church	id=g:5023597
Crystal Lake Seaplane Base	id=g:5023598
Crystal Spring	id=g:5023599
Crystal Spring	id=g:5023600
Crystal, City of	id=g:5023601
Lake Crystal	id=g:5023602
Cub Impoundment	id=g:5023603
Cub Lake	id=g:5023604
Cuba Dam	id=g:5023605
Cuba Hill Lookout Tower	id=g:5023606
Cuba Impoundment	id=g:5023607
Cuba Lake	id=g:5023608
Cuba Lake	id=g:5023609
Cuba State Wildlife Management Area	id=g:5023610
Cuba Wildlife Impoundment	id=g:5023611
Township of Cuba	id=g:5023612
Cucko Lake	id=g:5023613
Cuculus Island	id=g:5023614
Cucumber Lake	id=g:5023615
Cucumber Lake	id=g:5023616
Cuffs Lake	id=g:5023617
Culdrum State Wildlife Management Area	id=g:5023618
Township of Culdrum	id=g:5023619
Lake Culkin	id=g:5023620
Cullen Park	id=g:5023621
Cullen Trading Post Cemetery	id=g:5023622
Culp Lake	id=g:5023623
Culver	id=g:5023624
Culver Cemetery	id=g:5023625
Culver Lake	id=g:5023626
Township of Culver	id=g:5023627
Cummings Care Center	id=g:5023628
Cummings Lake	id=g:5023629
Cummings Lake	id=g:5023630
Cummingsville	id=g:5023631
Cup Lake	id=g:5023632
Cup Lake	id=g:5023633
Cupid Lake	id=g:5023634
Curran Lake	id=g:5023635
Curren School	id=g:5023636
Current Cemetery	id=g:5023637
Current Lake	id=g:5023638
Current Lake	id=g:5023639
Current Lake	id=g:5023640
Current Lake Post Office (historical)	id=g:5023641
Current Lake State Wildlife Management Area	id=g:5023642
Currie	id=g:5023643
Currie (historical)	id=g:5023644
Currie Clinic	id=g:5023645
Currie Pioneer Cemetery	id=g:5023646
Currie Post Office	id=g:5023647
Currie, City of	id=g:5023648
Currier Bay	id=g:5023649
Curry Airport	id=g:5023650
Curry Farms Park	id=g:5023651
Curry Slough	id=g:5023652
Currys Island	id=g:5023653
Curt Felt Memorial Park	id=g:5023654
Curtain Falls	id=g:5023655
Curtis Creek	id=g:5023656
Crystal Lake	id=g:5023657
Curtis Lake	id=g:5023658
Curtis Lake	id=g:5023659
Curtis Lake	id=g:5023660
Cushing	id=g:5023661
Cushing Baptist Church	id=g:5023662
Cushing Landing	id=g:5023663
Cushing Post Office	id=g:5023664
Cushing Union Cemetery	id=g:5023665
Township of Cushing	id=g:5023666
Cushings Peak	id=g:5023667
Cushion Peak Overlook	id=g:5023668
Cushon's Peak Campground	id=g:5023669
Cusson	id=g:5023670
Cusson Creek	id=g:5023671
Township of Custer	id=g:5023672
Cut Face Creek	id=g:5023673
Curtis Lake	id=g:5023674
Cut Lake	id=g:5023675
Cut-off Lake	id=g:5023676
Cut-off Trail	id=g:5023677
Cutaway Lake	id=g:5023678
Cutaway Lake	id=g:5023679
Cutfoot Experimental Forest	id=g:5023680
Cutfoot Sioux National Recreation Trail	id=g:5023681
Cutfoot Sioux Trail	id=g:5023682
Cutfoot Sioux Visitor Information Center	id=g:5023683
Cutler	id=g:5023684
Cutover Island	id=g:5023685
Cutter Hall	id=g:5023686
Cuyuna	id=g:5023687
Cuyuna Lookout Tower	id=g:5023688
Cuyuna Range	id=g:5023689
Cuyuna, City of	id=g:5023690
Cynthia Lake	id=g:5023691
Cyphers Lake	id=g:5023692
Cyprinid Lake	id=g:5023693
Cyprus Mine	id=g:5023694
Cyr Cemetery	id=g:5023695
Cyr Creek	id=g:5023696
Cut Foot Sioux Lake	id=g:5023697
Cyrus (historical)	id=g:5023698
Cyrus Cemetery	id=g:5023699
Cyrus City Hall	id=g:5023700
Cyrus Elementary School	id=g:5023701
Cyrus Fire Department	id=g:5023702
Cyrus Post Office	id=g:5023703
Cyrus, City of	id=g:5023704
Lake Cyrus	id=g:5023705
D A R Memorial State Forest	id=g:5023706
D Peschel Pond	id=g:5023707
D Peschel Pond Dam	id=g:5023708
D Stoerzinger Pond	id=g:5023709
D Stoerzinger Pond Dam	id=g:5023710
Dabill Creek	id=g:5023711
Cyrus	id=g:5023712
Dacotah State Wildlife Management Area	id=g:5023713
Dade Lake	id=g:5023714
Dads Corner	id=g:5023715
Daggett Brook	id=g:5023716
Dablow State Wildlife Management Area	id=g:5023717
Daggett Brook	id=g:5023718
Daggett Brook Dam	id=g:5023719
Daggett Brook Town Hall	id=g:5023720
Township of Daggett Brook	id=g:5023721
Daggett Creek	id=g:5023722
Daggett Brook Reservoir	id=g:5023723
Dagle Lake	id=g:5023724
Dago Creek	id=g:5023725
Daggett Lake	id=g:5023726
Dahl Pool	id=g:5023727
Dahl School	id=g:5023728
Dahlberg Lake	id=g:5023729
Dahlberg Lake	id=g:5023730
Dahler Island	id=g:5023731
Dahler Lake	id=g:5023732
Dahlgren	id=g:5023733
Dahlgren River	id=g:5023734
Dago Lake	id=g:5023735
Township of Dahlgren	id=g:5023736
Dahls Lake	id=g:5023737
Dahn Lake	id=g:5023738
Daigle Lake	id=g:5023739
Township of Dailey	id=g:5023740
Dairyview Airport	id=g:5023741
Daisy Bay	id=g:5023742
Daisy Island	id=g:5023743
Daisy Lake	id=g:5023744
Daisy Valley	id=g:5023745
Dahlgren Slough	id=g:5023746
Dakomin	id=g:5023747
Dakomin Post Office (historical)	id=g:5023748
Dakota	id=g:5023749
Dakota	id=g:5023750
Dakota City Hall	id=g:5023751
Dakota County	id=g:5023752
Dakota Creek	id=g:5023753
Dakkota Meadows Middle School	id=g:5023754
Dakota Hills Park	id=g:5023755
Dakota Junction	id=g:5023756
Dakota Meadows Middle School	id=g:5023757
Dakota Park	id=g:5023758
Dakota Post Office	id=g:5023759
Dakota, City of	id=g:5023760
Dakotah Ridge Golf Club	id=g:5023761
Dalbec Lake	id=g:5023762
Dalbo	id=g:5023763
Dalbo Baptist Church	id=g:5023764
Dalbo Memorial Park	id=g:5023765
Dalbo Post Office	id=g:5023766
Dalbo Wildlife Management Area	id=g:5023767
Township of Dalbo	id=g:5023768
Dalby State Wildlife Management Area	id=g:5023769
Dale	id=g:5023770
Dale Cemetery	id=g:5023771
Dale Cemetery	id=g:5023772
Dale Church	id=g:5023773
Dale Covenant Cemetery	id=g:5023774
Dale Evangelical Free Church	id=g:5023775
Dale Lake	id=g:5023776
Dale Lake	id=g:5023777
Dale Mission Covenant Cemetery	id=g:5023778
Dale Playground	id=g:5023779
Dale Villa Park	id=g:5023780
Township of Dale	id=g:5023781
Daley Bay	id=g:5023782
Daley Brook	id=g:5023783
Dakota Elementary School	id=g:5023784
Daley Creek	id=g:5023785
Dalhman Island	id=g:5023786
Dallas Lake	id=g:5023787
Dalton	id=g:5023788
Dalton Lake	id=g:5023789
Dalton, City of	id=g:5023790
Daly Park	id=g:5023791
Daly Park Campground	id=g:5023792
Dam Bay	id=g:5023793
Dam Brook	id=g:5023794
Dallara Park	id=g:5023795
Dam Brook	id=g:5023796
Dam Five Lake	id=g:5023797
Dam Five Lake	id=g:5023798
Dam Five Lake Dam	id=g:5023799
Dam Lake	id=g:5023800
Dam Number One	id=g:5023801
Dam Number Two	id=g:5023802
Damon Lake	id=g:5023803
Dan Dick Creek	id=g:5023804
Dam Brook	id=g:5023805
Dane Lake	id=g:5023806
Dane Lake	id=g:5023807
Dane Lakebed	id=g:5023808
Township of Dane Prairie	id=g:5023809
Danebod Cemetery	id=g:5023810
Danebod Lutheran Church	id=g:5023811
Danesville	id=g:5023812
Danewood Cemetery	id=g:5023813
Danforth Cemetery	id=g:5023814
Danforth School	id=g:5023815
Township of Danforth	id=g:5023816
Dania Cemetery	id=g:5023817
